id;text;HS;TR;AG
22806;The old women from before, whore beautifully to earn money Those of today accuse some poor and good man of harassment or rape.;1;0;0
22807;@CameArrascae Shut up bitch let the balcony window of the apartment open hahahahaha I want to kill myself;1;1;1
22808;Happy Novidad @Juanpelota, you are a strong Bitch https://t.co/keYmgcOiCS;0;0;0
22809;"""Refugees go on vacation to their"" ""countries at war"" ""There is no room for another fool. Https://t.co/W10dHIIwcW""";1;0;1
22810;Don't you know what it is? Although there are people who know Arabic food very well, find out here El Tahinat Beid https://t.co/xrb6N3mHOs;0;0;0
22812;When a man gives his opinion, he is a man. When a woman does it she is a whore.;1;0;1
22813;Less fuss and more facts: the #GuardiaCiviles demand true legal protection in the exercise of their functions. Starting with the attacks and injuries produced on the Ceuta fence. https://t.co/QGRhFIVRkt;0;0;0
22816;@BeeluArzola You are a bad motherfucker, poor mother, angel, everything x a tablet, bitch badly given birth, you don't deserve anything, you prey have to go not to the psychologist;1;1;1
22817;"Other voices: A Sudaca and a disabled person together? For the papers, or for the pasta """" https://t.co/SOKARu6Vqc via @retronesyhombre """;1;0;0
22818;Today, in my attempt to get the güero's uncles to eat delicious things on their last day of vacation, I have gained about 4 kilos I think.;0;0;0
22819;@ CeleRoldan11 @LucasSpadafora CALLATE I DOWNLOADED IT TO ME YEGUA DAUGHTER IN THE GROUP YOU DO THE SAME AND incidentally I leave you to moria https://t.co/jDGsabrHfW;1;1;1
22820;#LoNuevo Arab feminist poetry? Here is a sample https://t.co/aQX8TKPlwb https://t.co/W1cyXRe3sa;0;0;0
22821;@eugenidors They flee from a war ... where do you get that from? That is why Switzerland and Belgium have withdrawn the refugee status of more than 400 people who returned from vacation from their countries, where they were persecuted.? It is all a story and an NGO business. If not, why are they going to ...;1;0;1
22823;The #passante in the cobbler's workshop was overcharged, they asked her for an advance. Doesn't that happen to the # lady director Racism in reverse? Güeras problem;0;0;0
22824;You deserve the best of everything. 'LIE>: V SHE IS A SLUT WHO MESSED WITH THE OTHER RUINS COUPLES (?);1;1;1
22825;Syria creates a government committee for the return of refugees https://t.co/U1xz7jrwDq;0;0;0
22827;@cvaloor You or your fucking coalition are going to teach me about the left ... failures!;0;0;0
22828;Bring me the fucking Arab ????????????????????????????????????????????????????????;1;1;1
22829;Casado and Rivera against illegal immigration. Sánchez and Iglesias in favor of the massive and violent invasion of Sub-Saharan Africans. Who will the Spanish prefer?;0;0;0
22830;@VicenteFoxQue @JoseAMeadeK You are the asshole who offered to remove the vipers from the pri de los pinos, entoloachado son of a bitch ???;0;0;0
22831;"""If we dedicate so much"" ""enthusiasm"" ""to evictions, refugees, political prisoners, electricity increases, garbage contracts, etc ... instead of dedicating it to Pablo Casado, I think we would do a little better.""";0;0;0
22832;Fuck babe, how I like it when you rub your soaked pussy with my cock and my balls, feel that heat, your buttocks on me, your wonderful back moving so sexy, I want to fuck with you now https://t.co/ejJlOx0loM;0;0;0
22833;What does a woman do out of bed? Tourism And outside the house? International tourism And in the supermarket? Commercial tourism;1;0;0
22836;@sofiammansilla I love you shut up bitch ??;1;1;1
22837;Things like this calm my soul. I NEED THE SECOND SEASON BUT TO THE VOICE OF NOW, HURRY UP GÜERO DEAR ???? @PorAmarSinLey https://t.co/C3JJG0rCPo;0;0;0
22838;@yonhy_lescano You are the traitorous son of a bitch ... you were thrown in favor of the vacancy ... traitor.;0;0;0
22839;I AM PROUD OF MY BROTHER THE BITCH MADREEEE? You deserve this and more @ Panchi04 ? congratulations too @ santicarlos421 some geniuses??????;0;0;0
22840;Can Spain (and should) double its immigrant population? I think the question would be what impact does this immigration have? And what are we going to do to adapt them to our culture. There cannot be schools with very high failure rates esc https://t.co/FSmWFpg3zr via @indpcom;0;0;0
22841;@Barbijaputa blocks users who call him PUTA. He may call his mother a whore but no one can call him a whore. https://t.co/GK5924mOnz;0;0;0
22842;@MarcelaOjeda__ We all know that you are the bitch wherever;1;1;1
22843;Law firm of Nuria Vandenberghe: A pro-Israel, anti-Muslim lawyer and Trump fan denounces 602 immigrants who jumped the fence of Ceuta - Public https://t.co/wDWyLxLQ4j #EquiparacionYa;0;0;0
22844;@ Emily_Guadiana1 @PPTeamKaren YA CALLATE PERRA PLIS;1;1;1
22845;Does anyone know how to remove the Arabic months from the calendar and return it to Gregorian / Mexico plox according to me we are in 19Dhul-Qhui dah;0;0;0
22847;I don't want to teach my dad to use WhatsApp because in his swimming group there are a lot of loose sluts. ??;1;1;1
22849;Please ... http://t.co/NS6D55DTdu;0;0;0
22850;@EPN @revistaQP @sebastianpinera shut up Mexican son of a bitch,;0;0;0
22851;@ Sebastian12X @COOLshyra Shut up you idiot, I hope the same thing happens to him but he is your fucking mother;0;0;0
22852;"Like when you play billiards with an Arab, Muslim, and he misses a shot and normally he gets angry, it's like ""everyone down can bring a bomb"" and you better let him win hahaha ???????";1;0;0
22853;Seeing the series in English subtitled in Spanish is fine But seeing Daniel el Tigre in Portuguese subtitled in Arabic Ufffff that's another story;0;0;0
22854;"@poputonadEminem Ayy thank you really, you deserve all the good things in the world \>: v / ahre you are the + and you fall as hell but I don't have WhatsApp; -; that you did not expect; and";0;0;0
22855;@samantavillar @ dicaro101 @cielikolindo @TradxAbolicion @NIKITALY_FM @ 1620emaraa @Abolicion_Prost He being a whore for a day, when?;0;0;0
22856;@Cobarde brand first you mess it up and then you hide you are one of the lowest of the human race but of course you are a catalerized son of a bitch;0;0;0
22857;@Barbijaputa @alberbustos This is a fucking shit that sucks insurmountable. I can't believe it, but what kind of judges and prosecutors we have because this is not about political parties, it's about mentalities and it's unbearable;0;0;0
22858;RAOUL OLE YOUR PUSSY, YOUR COCK, WATHEVER. MY SON YOU HAVE DONE IT WELL You are going to piss on Cepeda on Monday just like the other expelled did against Cepeda. # OTDirecto14D https://t.co/oNEO29je6W;0;0;0
22859;Well my grandfather said ... the quietest and the one who says that she is not the most whore https://t.co/ULtqZfVmTh;1;1;1
22860;Les arabes ???? https://t.co/YVoUG1SXHU;0;0;0
22862;They are still merchandise and cheap, like the Arab sellers of coroto. https://t.co/TuSjlgzIUA;1;0;0
22863;damn Arabs, how can you understand this https://t.co/7sPjVFSI6u;1;0;1
22864;What a great arabic song, my god;0;0;0
22865;Poor things. It's that they hurt. Although I do not understand why none of the assailants on the Ceuta fence looked as if they were malnourished or had suffered calamities. Rather, they looked like they had just come out of a gym. https://t.co/8iJnORictx;1;0;1
22866;My mother found pictures of me from when I danced Arabic .. Hopefully my children will never see them ??;0;0;0
22868;@justlikecams shut up camila and give me followers bitch;1;1;1
22869;Damn Sudaca Damn Latino Filthy Chilean Peruvian or Argentine Horrible Bolivian Vil Ecuadorian;1;0;1
22870;well what need is there to take off your fucking shirt to teach abs QUESTION https://t.co/KBgI5YLhpB;0;0;0
22871;"The double face and the double life of those with 'many blows of the chest' The last example Pablo Casado greeting the Sub-Saharan days after criticizing the ""call effect"" of the Aquarius. https://t.co/097XDhXJmt";0;0;0
22872;@cristinadevonne Neither you are a bitch nor am I a cat, my spare heart dies to always beat by your side.;0;0;0
22873;And for the PEDERASTIA, VIOLATION and IMBÉCIL HARASSMENT @SandovalIniguez ?? For those SINS YOUR CHURCH SHOULD SHAKE WITH SHAME !! @Pontifex_es Put a muzzle on those snout priests, devil tongues, machines, misogynists, homophobes, DENIGRATE their Church and OFFEND the Society #Asco https://t.co/96KjZa8rFq;0;0;0
22874;@ eliasricci22 You in that state can not tell me anything so shut up the whore who gave birth to you;0;0;0
22875;@ulrikvc Shut up whore in German;1;1;1
22876;"That is, that the immigrant black man who goes around the networks saying that he ""shits"" in our customs, in our culture and in our laws is going to be able to decide who governs in our country, it is already the last straw, we cannot tolerate it, it would be ending to sink and break Spain https://t.co/qsij0j84UK";1;0;1
22878;Well gg Arabic. It will be later...;0;0;0
22879;Can anybody teach him how to get over that fucking bitch?;1;1;1
22880;IF THE MAMAWEBO BASTAR ENOUGH CACHON THAT I RIDE YOU THE BITCH THAT CALF SON OF A BITCH SHUT UP UNFORTUNATE CHAVISTA BAD PARTY DIRTY https://t.co/5vyie8LgD8;0;0;0
22881;@ lagarder81 I am already clear that you are stupid and that's it ... you are like a parrot, everything you see you put it without having a fucking idea of ??what you put ... it is that I do not get another explanation ... you are leaving now with the Basques ... in case the Catalans also get a frog.;0;0;0
22882;@buflot You are my secondary bitch, I meant primary;1;1;1
22883;Get into your life undocumented black;1;1;1
22884;More than 700 moromierdas have stormed the fence of Ceuta, they have thrown quicklime and acid on the civil guard, 22 agents with burns and abrasions. That the imbecile and compulsive liar @sanchezcastejon does not deceive you, IT IS NOT A HUMANITARIAN CRISIS, IT IS AN INVASION !!;1;0;1
22886;ARABIAN TACOS | TOQUETOUR https://t.co/PWRzAHQeyj;0;0;0
22887;Baby, why are you like this? You are whore;1;1;1
22890;The Arab Wacho Breaks;0;0;0
22891;The girl is a bitch and a bitch and the boy an asshole who both clear up because one reveals himself and the other touches his balls # Pap399;1;1;1
22892;Coherently, in Spain a little of that would be needed. Let's see how many Spanish workers can afford to travel in time and money as repressed immigrants do? ?? https://t.co/hr22t1FHut;1;0;1
22893;A policeman died, but of course he deserved it, surely he was a son of a bitch, THERE ARE PEOPLE WHO DO NOT UNDERSTAND THAT THERE ARE PEOPLE WHO DO IT BECAUSE THEY DO NOT HAVE ANOTHER REMAINING, BECAUSE IT IS THEIR JOB, BECAUSE IF THEY DON'T LEAVE WORK, then they walk out there asking for empathy for the protesters;0;0;0
22895;Such for which: a fucking chaka sudaca for a hobby of ñeros ???? https://t.co/lHvOjDfC5m;1;0;0
22896;@Brenda_boopp @ChrisDiamondx I spent the night looking for a twit like this ... Dirty you always look good;1;1;0
22897;@psicohongo You are scum, I would be ashamed to be you or to have to do something with a person as stupid as you, whether or not he was an idol does not mean that he was a person and deserves your respect just like any other so do us all a favor and delete the tweet or;0;0;0
22899;@tonialba @elperiodico It is the same as what Inés you mean, the problem is that you call a woman a whore. YOU are very unpleasant.;0;0;0
22900;"""My girlfriend is a Sevilla player and she's just another whore ..."" Words from Betis' goalkeeper, Adán Things like these, where the image of women is attacked without further ado, is what we should condemn and correct #Verguenza";0;0;0
22901;@PakoAyestaran GET OFF SHIT GACHUPIN;1;1;1
22902;Of course I do: 'Ideological feminism is a step in the process of deconstruction of the person' http://t.co/lKwmK9MtuQ;0;0;0
22903;Fuck baby it kills me how you move, grab your ass tight, separate your buttocks, feel your pussy squeezing my cock while you eat my mouth, you are wild and I love that https://t.co/uOU3Qj9saE;0;0;0
22904;Well, send all those who jump over the Ceuta fence there https://t.co/CWoUCoXBQs;1;0;0
22905;And where do they get to go on vacation? really, this is already dark brown. Refugees and return to the place where they were mistreated? https://t.co/7IL4VYOuqa;1;0;0
22906;I'm in Arabic mode and it's just Monday;0;0;0
22907;"The thing about Bin Laden's mother looks like a scene from the Arabic ""Carmina or burst"" https://t.co/yi7wCsIjno";0;0;0
22908;I want to go to sudaca just to drink fernet;0;0;0
22909;"@puerk_jimin You deserve it my love. You are a sandy whore and I am sorry to share the planet with you, subseries, you are inferior to a cockroach ... Also, do not reflect on others, strain, you are sad. Kiss on the tail; 3";1;1;1
22910;WHEN THEY ARE GOING TO UNDERSTAND THAT WITH THESE THEMES THEY DO NOT JOKE IF YOU MAKE JOKES ABOUT PEDOPHILIA, RAPE OR SEXUAL HARASSMENT YOU ARE A FUCK PERSON;0;0;0
22911;look at that wea, bro. A bitch in the face https://t.co/bSgGX8vBWy;1;1;1
22912;@CarolinaTvSLP Shut up bitch! And get down;1;1;1
22913;NOT TO SEE CALLATE IT'S OK I SHIT ON THE WHORE GO ON AND SHUT UP LET'S WRITE ENOUGH OF PAIN IN THE CHEST https://t.co/zydY3XNreX;0;0;0
22914;@ Zurine3 @ protestona1 Gods what a fucking shame this is! ??;0;0;0
22915;You already have to be a son of a bitch not to give your dog meat food just because you are vegan hyper mega cool activist pro animal life;0;0;0
22916;@el_pais More than 17 complaints of sexual harassment including a rape of his own wife and a promiscuous relationship with his daughter Ivanka. Trump University and Foundation in NY closed for fraud and money laundering, Seven bankruptcies, this criminal has everything;0;0;0
22917;@BenditaOk WHAT A FUCKING MOTHER ARE THESE OLD WOMEN DOING MAKING THE RIDICULAR SEDUCTIVE GIRLS;1;1;1
22918;@EternoBlanco_ Shut up bitch for a game there is no shame for someone who has 5 titles;1;1;1
22919;It is not a safe harbor. A rescue cannot end there. The head of rescue of the 'Aquarius' assures that his ship will not leave any immigrant in Libya https://t.co/PgIvEr6QVa;0;0;0
22921;"I cannot believe that women themselves naturalize rape or harassment and justify it with the fact that the woman is the one who ""provokes"" it. What a fucking mind the fucking mother";0;0;0
22922;"End of 2017 and I still don't understand when a woman is a ""whore"" or a ""troll"" ??????????????";1;0;1
22923;#xxx #free Porn video of an Arab girl (9:21) Arabs - https://t.co/asgfUqZcxR;0;0;0
22924;@ emjuarez7 You are my favorite bitch ??;1;1;0
22925;I would kill for an Arab tenderloin ??????;0;0;0
22926;@CastigadorY It is that this ruffian scum, even in the one that he considers his land, they insult him. It is that he is an integral idiot;0;0;0
22927;"""Marico, I'm so jealous that I go on Facebook to congratulate my bae and there's a damn bastard who put"" ""Happy anniversary love"" ""on him and put a gif of a heart saying"" ""I love you my love"" "", and then I enter his profile and he's a damn Arab who had translated everything into Spanish. """;1;1;1
22928;This is starting to get out of hand ... or serious measures are put in place, or we will suffer more attacks from Sub-Saharan Africans waiting in a nearby mountain in Morocco. Now more aggressive and violent. #MedidasYa https://t.co/5a8Bphh612;1;0;1
22929;YOUTH WEEK. SOCCER7 / SOCCER TOURNAMENT 5 CADET CATEGORY REGISTERED TEAMS: LOS YOGURINES LA ELITE RAYO DONBENITENSE LOS NEGRATAS FUENLABRADA MINATO DE KIEV LOS JOSEWIFAKERS VOOLKA ... https://t.co/JQ3DiaXtbb;0;0;0
22930;Free yourself from hatred, although many deserve it, if you keep it to yourself, the one who will fill with Scum is you.;0;0;0
22931;Ana Rosa: -What is that about karma? -That's Carmen in Catalan -you see how the catalufos are to blame for everything !!!;0;0;0
22932;Hit me in the face that I hit you in the ego;0;0;0
22933;Miriam deserved to be among the three favorites I shit on the bitch # OTGala9;0;0;0
22934;@_iamsteve_ Shut up now and be right son of a bitch if you die and Putin pringau of shit you have me up to the poya;0;0;0
22935;THIS WOMAN IS A SLUT ??????????;1;1;1
22936;@ rioroma16 @magoskyper You shut up fucking bitch what is mine, no one tries it before me, bitch nun;1;1;1
22937;That some undocumented people come to laugh in our face, that they attack us, that justice passes, that we give them the best care, money to buy in Primark, health, payments and housing ... we are assholes, stupid, subnormal, idiots .. # DefendEspaña #StopInvasion https://t.co/wiNCBnndzX;1;0;1
22939;@juanestebaanc @MovingTo_Mars SHUT UP THE FUCKING MOUTH;0;0;0
22940;@ball Hahahaha ... sometimes it makes me want to answer you 'shut up bitch' just to swell, but I never forget that you are one of the chunchos with the most piola and objectives that there will ever be on this quaint planet Soccer. Greetings!;0;0;0
22941;Come eat it and shut up;1;1;1
22942;Being gay has its disadvantages like fucking Moors hate you and that but in return it must be a non-stop fucking huh or not;1;0;1
22943;Great operation against the mafias dedicated to the trafficking of immigrants?? https://t.co/ojJon21P51;0;0;0
22944;@policia la Malagueta is full of undocumented ball players. Thank you for your invaluable help with the collection of organic waste.;1;0;1
22945;even the dick that you put on the news ALLEGED rape threw a stone at you;0;0;0
22946;What are they waiting for to regularize the Mafia of manteros, illegal and with very bad milk? They believe they have all the rights in the world. As far as I know, in no developed country, they allow you to be living illegally and without papers. And don't even think about the health.;1;0;0
22947;This is the true cancer of Spanish society. This and not the arrival of immigrants in boats. Decades in the hands of gangsters and corrupt bosses handling favors and public money. The normal thing in a # Banana Monarchy https://t.co/QIvMmsv1dy;0;0;0
22948;In Social Networks there are photos of the alleged murderers, one an undocumented Nicaraguan and a Costa Rican. It is very worrying that the scourge of #Nicaragua enters #CostaRica as a dog at home. https://t.co/8PwkSEhehe;1;0;1
22949;80,000 minors have entered Spain alone from Morocco, then family reunification will arrive, Parents, Brothers, Cousins, Grandparents etc. What does Morocco send them for? Does anyone ask the Moroccan authorities for explanations? ARE THEY IMMIGRANTS OR SENT TO INVADE SPAIN? https://t.co/II7nkh5Xii;1;0;0
22950;National Guard helps arrest one in 10 illegal immigrants - El Tiempo Las Vegas - https://t.co/yuOtfUuhVO https://t.co/TY2WRXSNF7;0;0;0
22951;Thank you twitter for showing me tweets from 22 hours ago that I have not seen because you removed them from my bitch TL at the time they were written :))));0;0;0
22955;@ William43591799 You are a bitch;1;1;1
22956;"""* Last minute * ?????????????? * For everyone's knowledge, to"" ""CARLOS PISTOLA"" ""illegal trafficker who was arrested transporting 17 illegal Haitians in a honda civic car, they only imposed on him ... https: / /t.co/sWyZdB0Fx9 """;0;0;0
22957;@AyudaMadrid @LeticiaDolera I wish a slow and painful death to the human scum that has done that to the poor kitten.;0;0;0
22958;As of June, a total of 17,950 people have entered Spain illegally. However, Greece reached 200,000 immigrants in just one month. Check these and more facts about immigration ?? https://t.co/AaCIo3TPV7 https://t.co/Epqs80w9m9;0;0;0
22959;IMMIGRATION https://t.co/Drh8Lz5nzk;0;0;0
22960;1- they are not painted to create an effect on you 2- for deserving you deserve a fucking shit https://t.co/88AN9WNs1i;0;0;0
22961;@SamBelenn Shut up you are a repressed whore ahahahaha;1;1;1
22962;I'm going to provoke the boss's son's bitch to see if she bites my leg or whatever, and so they incapacitate me, and I don't come to work on these not-so-pretty days.;0;0;0
22963;"Me with someone toxic >>> ""Look, we pretend that you are 2017, and you go too far for the big fucking shit ...""";0;0;0
22964;Working with Arabs is a kick in the balls, in steel-toed boots, in the cold Alaskan environment, bareback.;1;0;1
22965;@ rouco64 @BauviJc @okdiario This one does it to hit the face that comes out with the sullas ... all the scum is good for him;0;0;0
22966;@MarinaAlbiol You are a communist bitch!;1;1;1
22967;@CasftSamu CALLATE PUTA EJEJAJ;1;1;1
22968;#TITULAESNACIONALES: Interpol captures a Salvadoran deportee who is accused of the crimes of rape and sexual harassment;0;0;0
22969;@ Gersoto88 @goguevar @government Now shut up for the fucking time Gerardo;0;0;0
22970;When they arrest me FOR BITCHING HIM, this video is going to be considered proof that he deserved it. You are provoking hatred, provoking violence .. https://t.co/r2vmGRKxSD;0;0;0
22973;Today the Cuchara E'Palo Gastronomic Festival begins at @cccartagenaco and it is spectacular !!. #Mexico guest of honor. Year ????-???? #SaberesySabores @saberessabores Thank you Hotel Capellan Tacos El Güero @FenalcoBolivar @EmbaMexCol @SoyBlancaAlcala @bolivarsiavanza @SRE_mx https://t.co/0KpMtQxaM2;0;0;0
22974;Via TuAutoCorrector: RT I MustRememberQue: My girlfriend is a bitch (Pluto);1;1;1
22975;What surprises me the most when weyes are killed because of a woman is that there are assholes who want to kill themselves for a whore.;1;0;1
22976;If I call you a whore it is because you are my whore but there will be problems if someone else calls you a whore;1;1;1
22977;@wladdiespin @MashiRafael Shut up son of your mother's big whore bitch;0;0;0
22978;Güera Güera ... ??????;0;0;0
22979;IN THE END, ONLY LEFT TO BE BATHROOMS AND REFUGEES: Stories from Eve Online. https://t.co/NYV4onk0mD;0;0;0
22980;The sports centers that all Andalusians finance so that our young people can play sports are being disabled and invaded by sub-Saharan Africans and Muslims;1;0;0
22981;ILLEGAL IMMIGRATION DEPORTATION NOW! AND AMONG OTHER THINGS LESS RISK OF INFILTRATED TERRORISTS, NO? - A single police command to combat illegal immigration https://t.co/UxYyEMH8T3. via @EPExtremadura;1;0;0
22982;@ jocksan51 @MemoTorresL Shut up bitch;1;1;1
22983;@IrantzuVarela There are dictators who have done less harm to society than you, with your Nazi thinking. Pussy already! very good argument;0;0;0
22984;@paulitachaves Shut up motherfucker if you are not good for shit and you come to do what the burás cat maintained by the chump that you have as a weak-minded husband the shell of your great-grandmother in a thong;0;0;0
22985;Mireya you deserved to stay tbh, you did not deserve the nomination you did it as a fucking mother # OTGala7;0;0;0
22986;"""Whether it's an insult or not, the"" ""damned sweats"" ""are the ones that have the Spanish and European football leagues standing up https://t.co/EwHDpR0gZV""";1;0;0
22987;Catch you in your arms without taking my cock out of your pussy and carry you on the furniture, hard against the wall, nailing it without ... https://t.co/5SgcBJg4Ez;0;0;0
22988;Racism is that there are no güeros in trouble. ????;1;0;0
22989;the arabic theme makes me move the ortho just;0;0;0
22990;YOU DESERVE IT FOR BITCH. —He drags him through the academy of the hair and gives him some flip-flops. https://t.co/9GwmLte4BU;1;1;1
22991;I don't like Arabic but it stuck with me.;0;0;0
22992;@Stolbizer @mainesCyN Shut your mouth Siberian bitch getting CFK into this! You are so asshole you can be! You will never be anything;1;1;1
22993;@auronplay @Esteban_Alva_ Hahaha, how funny kion when you design, don't stop talking to me, raul and then shut up, son of a bitch;0;0;0
22994;They know me because I'm always in Arabic mode;0;0;0
22995;Reinforced Level 4 is equal to picking up 400 immigrants each day. https://t.co/RVYHv6mL06;1;0;0
22996;He deserved the shit with sticks' in which head fits the daughter of a thousand whore https://t.co/ToUeBLCbTc;0;0;0
22997;@ Yullian2 Sometimes I think you are his bitch.;1;1;1
22999;@c_orci If you are the one who is begging me to fuck whore, fucking old long pediche already brought you well sponsored and you continue to fart like you fuck the cock;1;1;1
23000;@ Tatian57955424 Before with a hard cock, I will fuck you with my fingers while I suck your soaked pussy .... mmmmm??????????;0;0;0
23001;I am not going to send nudes of legs, which the Arabs will say that I am inciting If you want to see my legs, you will have to see me in person ??;0;0;0
23002;They saw that feminists are violent but when it's against women it's like 'no, terrible son of a bitch they can't be so violent' xd;0;0;0
23004;@todonoticias Shut up the bitch who gave birth to you son of a bitch if you didn't fix anything asshole;0;0;0
23005;Can you imagine SEMEN as an option in the elections? We are not interested, but who knows. Of course, not a single woman in the party ...;1;0;0
23006;// Damn whore, if you are from Fake Danganronpa, if I remember correctly? Https://t.co/vqFg6j4QKx;0;0;0
23007;l'arabe arabé https://t.co/G5reP5dNKs;0;0;0
23008;@Manaka_msyra @BrianD_Campbell shut up you bastard bitch is the built-in closet tmb and I have a thousand things in there;1;1;1
23010;Study band and Arabic girls follow me to my page, I don't know why but come on;0;0;0
23011;#ANALYSIS ?? Since 1960, the percentage of the total displaced population has barely moved from 3% and the proportion of refugees continues between 7 and 10% By José Luis Villacañas Berlanga for @ctxt_es https://t.co/xfFYegvsPd;0;0;0
23012;roman you are vince's whore: v #RAW;0;0;0
23013;Alfred is in plan, you are an asshole and you have no fucking idea what you say;0;0;0
23014;@MRojoMan You are a perfect son of a bitch, who defends murderers like Otegui. Shit of flute dog rabble, I hope you stay quadriplegic and the embolism for your father and the heart attack for your mother asshole;0;0;0
23015;«What happened my lic I have not seen him since last year hehehe» Yes yes shut up son of a bitch;0;0;0
23016;You are not a bad person YOU ARE SCORIA @ angeeles013;0;0;0
23017;I'm going to teach my friend's bitch to play one;1;1;1
23018;Do not tell your children that 'whore' is a 'bad word', they should teach you that it is NOT an insult;0;0;0
23020;The best of the day, listening to how my nephew said CALLATE PUTA to my sister ????????;1;1;1
23022;Olé bitch son of a bitch @ Andreeaa_05 teach her that you do know: 3;1;1;1
23023;How many immigrants do we think there are, and how many are there actually? Citizens of a place called the world ... https://t.co/ngyCsVJjBp;0;0;0
23024;#estefinde cost DNI AND PASSPORT, what does it matter to me how much it costs in other South African countries. Lobo das SHAME CN THE COMPARISONS. DISGUST;1;0;1
23025;@ cafetalero1705 @criptografo And I see that you are very jealous ... And whore;1;1;1
23026;"Well, Gandhi's India That very spiritual country ... They are dominated races ... like the Arabs, dominated by a book ... Tendency to retreat from the new, contempt for women, for the inferior according to the criteria of these simple minds ; animals, women, girls, the poor .. https://t.co/H7hV6nCHyj";1;0;0
23027;We Venezuelans call for years: Thieves to the Chinese Stingy to the Arabs Bad people to the Colombian Indians and ugly to the Peruvians Lazy to the Panamanians And we come to be outraged when they call us Venecos elsewhere. Xenophobic the Venezuelan, not at all.;1;0;1
23028;Support for legislation in Peru that punishes double penalties for immigrants guilty of crime. Stop the harm that exported mussels harm sincere compatriots emigrants;1;0;1
23029;-Hey Fonsi - WHAT THE FUCK YOU WANT DEMI, THE FUCKING MOTHER ALREADY HAPPENED, SHUT UP.;0;0;0
23030;"As always, our authorities at the last minute realize all the problems that Venezuelan immigrants generate without having met the requirements for this purpose. Once again, it is shown that they are improvisers and not far-sighted; in conclusion everything ends up being informal.";1;0;0
23031;@vozdelatierra Whore that you went as an asshole to go out and say a single word, you are as or more responsible for this calamity with your archaic and irrational thinking.;0;0;0
23032;@MarysabelPuerto Better shut up, you bitch face or you are reputed to be your mother .. You can tell you are missing these https://t.co/3jeehNQzy1;1;1;1
23033;A judge reaffirms Trump's order to reactivate the plan for undocumented youth https://t.co/3X2WIAmbrQ https://t.co/oJyeC1Y7wL;0;0;0
23034;This white whore won't shut up! Shut up with your chugar daddy! Pure fucking daddy! Nobody cares asshole!;1;1;1
23035;I bought some red heels bitch passion, I don't know why I'm wasting on those nonsense but they captured my attention too much;0;0;0
23036;Sold, @IndiraHuilca, you have the face to show your hypocrisy, better shut up, bitch. https://t.co/mLwCXla1nn;1;1;1
23037;My goals woman is to have a super super super super bitch tableware with gold and lm.;0;0;0
23038;The Civil Guard and the National Police depleted personnel and resources + dedication almost exclusively to illegal immigration. #SanchezDimision #EleccionesYa https://t.co/T0WCgwCJI8;0;0;0
23039;Spanish children, who this summer, a day will not make a full meal, but nothing happens, they are Spanish children, if they were black or Muslim invaders, it would be something else. You are Spanish, you screw yourself. And now Gob and Pte of the same, at the expense of the Spanish, on vacation, again.;1;0;1
23040;There are really people so mean and such a son of a bitch capable of inventing that they have cancer and that they are dying? But to what end? I cannot understand that they win saying that ... https://t.co/ NtgnfdBZ9V;0;0;0
23041;Now all with a feminist speech, but when you see an aunt with a cleavage or hooking up with whoever she wants, you call her a slut;1;0;0
23042;That crabs those damn Arabs with their fb caller.;1;0;1
23043;Real gangsters were the niggas of the eighties and nineties, you are just some assholes with money and no personality.;1;0;1
23044;you deserve that and more son of a bitch, you didn't do anything with my flock https://t.co/AU5hBorahK;0;0;0
23045;@Martinitz_ shut up bitch you want me to rape you little bitch;1;1;1
23046;Harassment, abuse or rape as a trophy of beauty. Mononeuronal https://t.co/G66EFZ1s7D;0;0;0
23047;@JLozanoA @alelagunes YOU ARE MAKE LICK EGGS SON OF A BITCH;0;0;0
23048;Every word you've said is wrong 'is the new' You shut up, you have no fucking idea '.;0;0;0
23049;@ mafecontreras8 You, in your broad wisdom, define me when a woman is a bitch;1;0;1
23050;@lara_ahualli Piece of bitch shut up that I sing it before ??;1;1;1
23051;@ backsideval35 Hahahaha ?? I know you are that bitch ?? that ends up biting the santa ??;1;1;1
23052;@braviela Güera de mi ?? Today is the birthday of @mayito_bereli You can give her a congratulation ?? you would make her very happy??;0;0;0
23053;Well, but they don't stop being stupid for a second, huh, because they don't put out a spot inciting the harassment of sick people. One second loosen sons of a thousand whores https://t.co/hxlAM5We4B;0;0;0
23054;@SoyPutoImbecil I have read the same number of encyclopedias as what your cock measures;0;0;0
23055;@Relatofeminista But how ridiculous are you to turn on the tv and see it with your eyes;0;0;0
23056;"""Pedro Sánchez yields and authorizes Open Arms to disembark 87 illegal immigrants - Rambla Libre."" ""How important are these admissions when, along the coast of Cádiz, in support of the mafias, we are admitting thousands every week"" ""says Pedro Sánchez. https://t.co/nCLSWwwKaO """;0;0;0
23057;@ Michael5SOS @DestinyTheGame Whore you are cute, you deserve all mijito rico ??;0;0;0
23058;@Friedducha I agree with you in almost everything, there are many forms of rape and sexual harassment. Education is bad, the mass media and everything is sexualized, 1 rapist deserves death, but x look, I have seen your profile, in some photos you are naked and n;0;0;0
23060;Excuse me @ CeciliaAF1 I would add for this Mr. pdte @sebastianpinera Give a COMPLAINT phone number for undocumented immigrants Thank you! https://t.co/DUAIZabS5O;1;0;0
