id	language	text	task1
1382	en	Did you at least relax on your days off	0
1383	en	Resident evil A movie series about how a revolutionary communist woman tries to take down a capitalist company called the umbrella corporation	0
1384	en	Surprise in social networks the transformation from a young man to a woman in a matter of minutes do you really think she looks like a woman	0
1385	en	I do not understand how a woman with two teenage children comes to Argentina believing that they will help her trusting in someones charity and when she sees that it is not as expected she starts to feel sorry for them to help her because she has two little children DONT FUCK ME	0
1386	en	Wear something longer that you look like a whore  Jealous boyfriend	1
1387	en	Yes a lot but good Ah I missed saying that your twin is a girl but he uses an au to be a man and that he is with a Damon who uses an au to be a girl I told you  uhmm well see	0
1388	en	MartinCuadros AlfredoMontanoL Going every three months goes to an open bar is a pattern therefore it is an addiction Jesus was one of the most alcoholics in history So much so that in the midst of his drunkenness he multiplied food Society is so prudish and hypocritical that they decide which addiction is good which is not	0
1389	en	Fabalarc lapilarica Prudish society because everyone secretly takes drugs but is well regarded as long as they are not homeless But putting tusi and parakeet is very playful Hypocrites prudes The war against drugs is eternal and lost due to the moral atabisms or not Of humanity	0
1390	en	I dont give a shit if you ship wariam or not but a lot of feminism a lot of feminism but then you throw shit out of Mary is that what   to say that I dont like him is to throw shit the first thing I hear	1
1391	en	Gestionpe Woman at the wheel constant danger Man at the wheel hallucinated version of fast and furious	1
1392	en	You have to treat women badly thus making you fall in love more I HATE SILVERIO LikeLaLeyenda	1
1393	en	RuthSalazarO SoylaGonzalez PrismaRU lopezobrador I know they will want to hit me but this time your interviewee if she wanted to pay for the feminist cause she got the opposite I wouldnt call her feminazi because the term is very offensive to me but Im sure more than one of us think so	1
1394	en	You want to play Tutifruti la payana thief and cop They let me go back for a while in those years that I was  and I was already a tomboy	0
1395	en	How nice it is to have male friends and that they treat you like one they make me a fag tomboy	0
1396	en	carmenro Badly fucked and delayed You are sad little girl You have a very wrong concept of Andalusians and Andalusia People like you are the ones we dont want in our community Here there are very hardworking and humble people Envy is what you have	1
1397	en	BelenBelenm You have said it to survive because it is a pity of a child it is not worth even being hidden that one runs alone you will see	0
1398	en	Why black money Jewish dog woman you had to be cheat like Chinese are worth but shit on God right Medieval privileges	0
1399	en	SeleneBrigitte   In addition to being cynical you are hypocritical   What a sad role you are doing What a pity how a woman falls so low I ignore the reasons for your actions but nothing good should be	0
1400	en	HorasTVN Yes it was very unfair Nicole H dances And I do not agree with what Hernan won since he does not dance as he represents regardless of what he is He dances like a woman  HoursTVN	0
1401	en	manelvideoblogs But if the craziest in the pussy is her and I love how she is eh	0
1402	en	villazdos AngelaDiputada Having sex is not bad show it less it is something normal what happens is that this is a prudish underhanded and stupid society there are worse things for which they are not scandalized	0
1403	en	a lot of feminism but when it comes to putting it into practice they end up blaming the woman for the misogyny jumped out	1
1404	en	Women shouldnt wear makeup they are pretty just because they exist	0
1405	en	UranRigoberto excellent message and that is that women must be respected nosedejenpegardeninguncarechimba	0
1406	en	AslanRojo Hahahahaha you have to treat women well and with affection even if they ignore you	0
1407	en	Hahaha women today look at a couple of Turkish novels and think they are in a	1
1408	en	You may say that not all women today menstruate but the clamp must have gone or something	0
1409	en	I dont know how women nowadays like Anuels songs if what they say is a whore shit your mother rascal etc  If your boyfriend or husband tells you something like that quickly go and do it They denounce just because he has money and is an Artist thats why they support him the interest is cb	1
1410	en	This is where we need odiomistweets to create some  bien feminazi against eileenmorenoact and keep this shit going	1
1411	en	Beautiful gesture indeed but it was Your decision Not all people think like you The broken ass Feminazi put it in the middle of the ortho	1
1412	en	Desireeelugo Once I met a girl and one Saturday she came to my house we started with the foreplay and my stomach started to hurt a lot to the point that we interrupted everything we went to the kitchen I had a Huge seltzer and  min later we started and so I was like  hours of work BenditoSeas	0
1413	en	Ima sweep Ima mop Ima make the house brighter than Donald Trumps	0
1414	en	prisaqui anitaahagen We love Prisaqui we admire her and she is a candidate to be the mother of our children while AnitaaHagen is a tomboy	0
1415	en	IN THE COUPLES OF HOMOSEXUALS AND LESBIANS THE ROLE OF THE MALEFEMALE OF THE TRADITIONAL COUPLE THE HOMOSEXUAL MALE AND THE FEMALE THE FEATHER THE AFEMINATE REPEATS THE ONE WHO GIVES AND THE ONE WHO RECEIVES THE LESBIAN BUTCH STRONG OLD SHORT AND AUTHORITARY THE VERY FEMALE FEMALE LESBIAN	0
1416	en	malesandrica But what bullshit is that if liberal feminists have no problem with men women or a duck in a feminist demonstration	0
1417	en	Here like a girl child looking at the screen without being able to detach myself thanks to Angel and Aram s  VIPDirecto	0
1418	en	UnAIexy AkihoCdm ArminCDM  amberCdM SexyNathCdM OhFuckCastiel LysTheFarmboy Dolio  He rubs his forehead a little looking at his Brother and sticking his tongue out like a little girl Ill eat whatever I want  haha	0
1419	en	Darek as he does not lie with one and among the crazy girlfriend with the pussy he will be a doll at the level of Isa Pantoja  GHVIPS vipdirecto	0
1420	en	JuanmiNews LA LOCA DEL CO O MIX	0
1421	en	Ayyy what little confidence I have in this woman at the wheel	1
1422	en	AriOrsingher And misogyny the balls I dont want you to come to my march if you dont accept my gender identity I dont hate women you hate trans	0
1423	en	politicomx ramirezlalo FUERZAMORENA Let the madrazos begin That the army overthrow the pejendejo lizard and that there be martial law At once we are killing those stupid ignorant deputies I dont see any other way	0
1424	en	confluhostal rsdusso elenapaoloni How nice how this went viral and that hostel with the smell of fart that you have is going to make you shell Fourth swindler trap Now stop messing around on twitter and go to the kitchen that your polenta is burning you filthy lousy	0
1425	en	He dined little by little without paying attention to the bathroom I assumed that he wanted privacy and that he would give it to him so when he finished dinner he began to wash the dishes before going to his room if the man did not require him	0
1426	en	you have to be very silly spoiled and a child to leave  GHVipS	0
1427	en	MonikaRosas That name is the one in the image and the poor man is misinterpreted but you are a woman therefore it has not been accepted but hey woman you had to be	1
1428	en	twiliri They pass me by internal line that the cocktails have also had something to do    Because to see me as a woman  you will have seen as Conchita Wurst	0
1429	en	DraHarleen SoyMIP PatolocaMD DarthSurgeon Security   jawii AnndrewThackery malditoENARM get that crazy woman out of the stadium	0
1430	en	IF I FEEL GIANT TO BE A GIRL AND WE MEASURE THE SAME	0
1431	en	I thought I might start to really like a mae until he told me that women shouldnt be so partying JAJSJSJA GO AWAY CLOWN	1
1432	en	BasuradeGobierno PurgasRTVE PsoeTraidor TraidorPSoe PsoeVomitivo SanchezDimision EleccionesYa Psoe SanchezLargate EnsenaTuTesis Pedro S nchez SanchezVeteDondePicaelPollo diadelademocraciaSanudezMarchezSanudezIrazMocracia	1
1433	en	BasuradeGobierno PurgasRTVE PsoeTraidor TraidorPSoe PsoeVomitivo SanchezDimision EleccionesYa Psoe SanchezLargate EnsenaTuTesis Pedro S nchez SanchezVeteDondePicaelPollo diadelademocracia Nenazaco	1
1434	en	biebscuban CHE FEMINAZI WHICH OF YOUR PARENTS WAS MOST DRUGED THE DAY THEY CONCEIVED YOU	1
1435	en	People believe that feminism seeks to change the woman and turn her into a tomboy with hair on her legs dressed in black spitting every  words speaking rude But no feminism is about CHOOSING what you like to be I choose to be feminist and feminine	0
1436	en	GomezMelisa Although you would be my tomboy right	0
1437	en	The best is Monica Hoyos  The winner of  ghvip Miriam Saavedra has a childlike voice that cant stand her	0
1438	en	Miriam NI ATA  years old You cant ask for more                 ghoficial I hope you have at least one muzzle to put on him	0
1439	en	MCaminocalvo I think that has changed a lot And I see that attitude like saying at the wheel woman you had to be in disuse and they remain as anecdotes Like when they told my partner yesterday that he has a Jewish nose Or my partner who is searched the suitcase for being a redhead	0
1440	en	Ricardo Iorio was dispatched with outbursts against feminists Doesnt anyone stick a screwdriver in them	1
1441	en	Feminists do not hate feminine educated healthy flirtatious and young women sister we do not hate women JAJJAJAJA  and before I am misunderstood we also hate men  and you can be as you please thats what we fight for	0
1442	en	and that if you are a man and you paint yourself you are a tremendous whore which the insult comes from a gay that according to their brains the gay is effeminate delicate like a woman as a neural problem	1
1443	en	soyunapringada you look like a fucking French omelette with York ham	0
1444	en	Addicted You look like a fucking parody of how stupid you are	0
1445	en	You see that a crazy pussy comes to your house and on top of that she messes with a partner obviously they are not going to receive her well  GHVIPDBT	0
1446	en	A teacher told me that once a teacher gave her an approved work back and said TO BE A WOMAN is very good	1
1447	en	Good night  Prudish Society	0
1448	en	JimeMedina JAJAJAJAJAJAJAAJAJJAAJJAJAJAJA a lot of feminism a lot of feminism but to the touch she pays attention to it	1
1449	en	NissaAudun I dont know babe Ive heard similar things more than once obviously without getting through Spain I dont know what it has to do with someone getting a tattoo xDDD but things like the women should not get tattoos and things like that S	1
1450	en	babejxstin  DanAF pilarvaras Hahaha Dont be offended hey I didnt go with any bad intentions But I dont know what to expect from rta your tweet in front of the info What I put And if you think women shouldnt have abortions why not take care of this st	0
1451	en	curel Ah Ahdhkshfkd to think that women have to bring flowers from time to time is a bad thing Real shit that more and more I want to get off the planet	0
1452	en	The more I analyze the behavior of todays women the more scared I am starting a serious healthy and stable relationship PromiscuityIndependent	1
1453	en	Until you run out of fucking arms clearly I smell  like        He moves a bit closer to the stranger making them sniff something then stumbling around  Cowardice You are too young to win against me	1
1454	en	MCForTheFriends Stop fussing over people who really care about you dont be a kid to me youre an intelligent strong and very handsome guy and get away with the fucking time  Lamenting is weak and does not combine that look with you It wasnt for you and its over	1
1455	en	Roger Doll sow lizard chickdrile	0
1456	en	men haha feminazi bad fuck too men shoot sorry Im done	1
1457	en	elsaberdelavida Techi the one focused on her face got annoyed ignorant girl hers is Maluma and Reggeton	0
1458	en	leisysiel Stop tempting feminists to be carried by the devil and	1
1459	en	Ahre we do not hate them there are feminists who are feminine believe in God educated flirtatious etc Dont just keep that feminists are all lesbians and want to be men well	0
1460	en	The truth is I apologize to those who read my tweets and dont have a bitch Im talking about	0
1461	en	Ozark shows you how a woman either improves or ruins your plans	1
1462	en	We are going to change your operating system So that you stop giving the same coat of      as such a beautiful woman does not have a boyfriend     This is how you get a  error	1
1463	en	After that feminine appearance Bridget from the Guilty Gear video game saga is a male born with a twin in England in a village where being born with a twin of the same sex is considered unlucky so as not to be sacrificed or exiled his parents decide to raise him like a girl	0
1464	en	Sergiodmibz ICantFinishNoth I just wanted to say it that sometimes you look like a slutty bitch	1
1465	en	But here the important thing is who gets on the bus first The  worst countries in the world to be a woman	0
1466	en	TadokiariGD  lisseth  Ellolgamer the survey says if the voice of lisseth is too thick to be girl Nia   a small   a very silly	0
1467	en	There is nothing that bothers me the most that conservative people as a philosophy of life are prudish I hate prudence	0
1468	en	Kenhijoputa  amedranoam infoLibre UGRIgualdad CanalUGR It is not about the number of sanctions but the criteria used in each one of them If the players comment more sanctions it is normal that they sanction them more It is like saying that in the phrase woman at the wheel constant danger there is no machismo because men are fined more	1
1469	en	X MarioSias  Women should not vote   The kitchen is over there  me	1
1470	en	Shuliperez my brother says that women have to be killed with a stick to have them at your feet	1
1471	en	I am a feminist and I do not hate feminine women I dont hate women I do not hate  Stop generalizing Feminism seeks equality I do not hate If its hate its not feminism	0
1472	en	Todays women no longer like men who live pending her or who are attentive or detailed on the contrary they like men who are good gonorrhea who live ignoring them and treating them badly	1
1473	en	LuisDiego You are stubborn in this medium to make me see how a villain feminazi Or is it me The one that I am really like that	0
1474	en	The Captain Marvel Capit trailer just came out and I read a lot of stupid comments like its a lot of power for a woman the movie is going to suck why cant it be a man They added a feminazi some kids cant be more assholes	1
1475	en	Oriana is a spoiled shitty girl she messes with peoples physiques to a minimum because of her age she has also done it  what a bad thing I did in trusting you	0
1476	en	What a joy to never have been a fan of that girl  what a joy   GHVIPL mite ghoficial	0
1477	en	On your bad days Im going to love you even more	0
1478	en	agusromeeroo Zorra I miss them	0
1479	en	I find the scene of Aurah saying pathetic look what a bitchy face Suso has No need to make up you can call him a dog without having to dress like a woman  GHVIPS	0
1480	en	crujesono IrantzuVarela Williams is black she has an oppression bonus so feminazism defends her even though she has started screaming like a little girl for not having what she wanted	1
1481	en	The word cocaine makes me really funny Im like a child girl who laughs every time she hears yoqse penis ass tit	0
1482	en	gabrielrufian Go on a diet man Really You look like a fucking onion	0
1483	en	a lot of feminism but we cry for xxxtentacion mmmm vs dcis	1
1484	en	elrenacidoarg It is something global friend I just crossed and a woman at the wheel looked at me while with the signal on and a wheel on top of the cord it seemed either to want to bend or to murder someone	0
1485	en	One day my dad whom I love and respect referred to a woman at the wheel with all due respect drive like an old woman and I told him that that was a macho comment He got very angry and I couldnt explain anything to him anymore	1
1486	en	What happens to those guys who say Women shouldnt drink and stuff No one can take away the right to put you down	1
1487	en	I just saw a feminist say no men in college and also today an MGTOW say that women shouldnt go to college What a precious world we are left with	1
1488	en	LKpuccino You never understand anything      you look like women you have to explain everything more than  times	1
1489	en	Days with Summer is a lecture for women today on how to friendzone their friends	0
1490	en	gabrielrufian    but what are you waiting for bum climb t mamporrerilloand to top it off allow Pepi to work two jobs while you drone nenaza	1
1491	en	sloventok mirandoenmi Then learn to choose well who you surround yourself with and let into your life If you surround yourself with pure lizard people it is your fault and I do not think you are a child and do not have the discretion to be manipulated	0
1492	en	alediazpalestin the dictatorship of the ugly over the beautiful I still do not know a feminazi mine or that is not tomboy Because it will be	1
1493	en	Skynick FeminismoToday Of course no feminazi   is born	1
1494	en	Hahahaha all that feminazi woman gone crazy answering this tweet  Bravo	1
1495	en	mitsune BeatrizGMuller bereaguilarv     nafrices and ha without h No wonder you vote for brunette Only someone with a truncated primary does not know the verb have Pe    a is a disgusting thief and your Messiah is  times worse  And you should reconsider not being a nosy she is very poorly educated Dedicate yourself to the kitchen	0
1496	en	ingabrielc MarlonAgteMfc ArevaloJuanP  Cacos What do you want the stadium to be a church  Nah go to the kitchen do    a papada	1
1497	en	silbetrendy Make you want to wash the kitchen	0
1498	en	I have blue balls of the soul and the way of sleeping has to think like us feminists bye	0
1499	en	My bad mood worsens when someone realizes that I am in a bad way and asks me Are you in your days	1
1500	en	Abigailrosale To be riding your slutty booty pull your hair and give you strong spankings while I spread your buttocks with each slut cock thrust	1
1501	en	Me nah have already surpassed OT and the  edition  Cantan walks  OTGala and Im crying like a little child   a   a  NO LOS Exceeded AY	0
1502	en	Yesterday a friend told me that I speak very correct like a correct child and I felt like Mary Poppins herself	0
1503	en	christianzr  freddyazul  gzambrano MashiRafael Your behavior is the same even a spoiled child and according to a journalist you seem like a cheap whore	1
1504	en	Woman at the WHEEL CONSTANT security	0
1505	en	when they say that women should not fight each other for being women Ahrre what had to see PEOPLE FIGHT STEVEN	0
1506	en	xbenyax Unfortunately yes there was another one that made us funny which was women should not go to the workshop alone because men need our space	1
1507	en	filco annapagess herderbcn Todays women are still highly discriminated against even when they are in full swing XXI but they do not get tired they fight and fight to win something that they should already have	0
1508	en	EduAguirre silence babe	1
1509	en	Even the asshole of type tweets you have to defend your girlfriend because if youre not a babe          Clue defending it you aka man do not do it they respect you because they think it is your property and  Clue  NO IT IT IS	1
1510	en	Women who do not even jokingly get into the kitchen ah but they are getting into other peoples lives better do something productive assholes	1
1511	en	ghoficial you have played dirty in the summary of Divinity it has been seen how Miriam came to the kitchen and called them ungrateful Why do you put it in the summary and not here  GHVIPGala	0
1512	en	Very lesbian and everything but you walk around with a morra who dresses like a bato and they even call her Marimacho  v	0
1513	en	I nominate the koala because if it is a total Mongolian girl if it werent for your mommy  GHVIPGala	0
1514	en	ischargro Woman you had to be	0
1515	en	xBxdassbxtch That  I am your daughter from the future Fruit of the love between you and the joker said smiling innocently like a girl tilting her face without letting go of her mother	0
1516	en	revolucionCHT WEBSANDINISTA AlexisSanchezEC Calla decrepit sheep because it will be that all the robolutionaries are going to live in the USA And the crazy woman from the Attic is going to live in Europe and she is not going to live in Cuba or Venezuela	0
1517	en	Today a girl told me that to be a girl I do not play badly the new Tomb Raider I have been offended on several levels by that comment	1
1518	en	AngelaDiputada mojigata as PaulinaDeIaMora would say Hay but Por Fa  vor	0
1519	en	monicaplaut According to Pichota women should not go to gynecologists only gynecologists But for some morbidity if you have to put your finger in my ojt I prefer it to be a mine	1
1520	en	Nekra What a girl shes done hahahaha I almost pissed last night and she already has the flower it shows	1
1521	en	RadfemNoEsTerf whatsername DRadfem DariaMo TraedTerfs pichulaarmy It seems like the males who use posmo and feminazi to cover their crap	0
1522	en	octavipujades Octavio the furthest I am going to go is from him sofa to the kitchen  ter  finish ground But on Sunday I will dress like a vase           happy weekend	0
1523	en	In case anyone has not heard Suso has taken on the task of washing pottery Cansino firecracker nor that he had discovered the theory of relativity Im going to scrub Im scrubbing   GHVIPS	0
1524	en	jpedrerol elchiringuitotv I find it a shame that this man is coming back with how well the season was going A man who does not contribute anything to the program who is a male chauvinist who sent a colleague of yours to scrub and who said that women do not know football and also tried to attack a colleague	0
1525	en	buah they are talking about that when a girl starts playing soccer for example even the girls themselves call her tomboy and that is basically SAME that was my childhood	0
1526	en	CeSanz  ConCiencia It is a tomboy is good for Pato Welcome	0
1527	en	aurahruiz ghoficial THIS NI ATA IS A TELETUBBIE WITHOUT PERSONALITY    BOTH SUSO LIKE HER	0
1528	en	RedSexVessel And where is inclusiveness Is the program only for some feminists Since when can a woman speak on behalf of what feminists want  go on	0
1529	en	Those are the men that feminists want  who knows   Toxic  At  he was tortured with hammering stabbing and burns by his girlfriend   t co  UIjrQyZR	1
1530	en	edufeiok mayrasmendoza In addition to her who is a defender of democracy and human rights she did not bring a note to Putin defending feminists who in Russia are dominated like other minority groups	0
1531	en	La Sunagro supervises La Zorra Pier	0
1532	en	I don      t know how she didn      t run away I am like a little girl	0
1533	en	Cover new single Loca by Spanish artist marcossanjoseoficial with artist  niedzielaraluy Video and single available on September    vieoclip estreno musica  singerespa    ol artista artists acemusic spain  cover	0
1534	en	onafideo I never said that Much feminism but they cannot define a subject they cannot say where our oppression comes from and they spend it barricading women They are embarrassing	1
1535	en	TotumaStereo Milagrosurb That is a very high expectation Totu the women of today do not like to cook clean throw away wash throw away iron here on Twitter they are Martha Stewart	1
1536	en	My mother made some g eros Chilitos in vinegar they were delicious and despite that and the fact that we consume them at lunchtime the pot does not go down  So every time I go into the kitchen and see that tupperware it what do you need in the house Don Arturo	0
1537	en	I mean its not that he doesnt always accept me as I am or love me at all I do love myself and everything I love when I have loose hair but when I go to school I have a horrible face tomboy face I look white no one nor my friends come close the answer because Im horrible aha	0
1538	en	sangredebote Ill tell you I was  twelve or less when I saw Oz And Fairuzas face made me turn around  The short hair thing  bad  or even tomboy  I understand you  the same thing happens to me	0
1539	en	DeluxeSabado AnethStyle The little girl who cant be uglier and freaks out defending her friend the only thing she does is look at herself on the monitors to see if they bring her out what a geek	0
1540	en	Robertoortiz muertesxaborto juliocobos SenadoraBlas alfredodeangeli She is one more shit of feminists Do not give him ball	1
1541	en	tayropan drauxen federondinella DementexkevinVM falenxD aliklmtsv RodSquare Laje is the one who fucks feminists without lining and standing	0
1542	en	The same one who said that feminists didnt have time to read	1
1543	en	Summary II La pavre tried to get off the list because she swore that she was alone since the cuica list had resigned The pavre made a whole weave of fugue with the urn Plot twist the cuica list hadnt completely given up Plot twist  the fox remained more	0
1544	en	I mean Ryan if it was okay when he fucked with other old women and they went out because he was not Dashs boyfriend but when Dash does fucking bitch alv We are already in the middle of  so that people continue to believe that Dash screwed up	1
1545	en	telefe Its like a woman in a Roman circus to the lions	1
1546	en	I dont care about the proportions the measurements the rhythm of the ordinary world I refuse to live in the ordinary world as an ordinary woman To establish ordinary relationships I need ecstasy I am a neurotic in the sense that I live my world   Ana s Nin  Diaries	0
1547	en	incoontinencia daninproject HobbitTatuado Look nice  I just said that shes crazy about her pussy and goes for me That and things from my personal life from my photos from my moves Youve gotten into a lot of kirigais and you dont see me getting into it Kisses	0
1548	en	cecysalamanca I have always had the doubt to be a climate girl do you have to go out to the box teaching meat Knowledge is not enough if there is any multimediostv dont fall for the heap put people who really know what hes talking about not just read notes	0
1549	en	I dont like prudish people	0
1550	en	I hate women who get drunk and dont get horny  Damn waste of alcohol	1
1551	en	SolecitoLaMax That has been lost we only do that sad reality and the problem is that women today do not see that they are not satisfied by a serious man of detail	1
1552	en	Hahahaha you re stray women today	1
1553	en	Why do women today have such low selfesteem          I really dont understand them	1
1554	en	fer Do you only want him for the money Oh oh oh lizard	1
1555	en	FemiNazi Feminists modern Long live the patriarchy	1
1556	en	unapadawancita There is no such thing as a woman with freckles	0
1557	en	I look like a good girl and everything	0
1558	en	Look at the Nonsense that the crazy woman with the pussy says                           SiACpnqVi	0
1559	en	transgedir Every stupid thing that these proabortions say a trans woman lacks millions of things to be a man and trans men millions of things to be a woman  how stupid	0
1560	en	DRadfem GhostGxld bitterviolett DovahkiinFerret TraedTerfs SinCashxd Inexistente lorryns  GeorgeS Eremitricked whatsername RadfemNoEsTerf DariaMo pichulaarmy So  you want to break a chain linking sex and g    nero  Andve been saying that to be Woman we have to have a pussy  And you dont accept that an aunt can be male  But you ever stop contradicting yourself XD	0
1561	en	How long does it take to be a fitness girl	0
1562	en	I had made this account to be a girl and well it did not turn out well	0
1563	en	cxmivillarreal A lot of feminism but the first one who bitched me was you You got hung up on a talk you dont know where it came from Go have nesquik	0
1564	en	Empresas             Maru Escobedo a woman at the wheel of BMW Mexico  All the information	0
1565	en	EQuintanillaT Woman at the wheel constant danger That saying wasnt made up for roe	1
1566	en	Go to the kitchen stand and say What was he coming for	0
1567	en	Thank goodness Nicolas said he was going to speak slower Ebens I dont know anything but hey hahaha     That is good this second season  They should pay Ebens for a Spanish course so that he can improve or else they will screw it up  RojodaTemporada	0
1568	en	a paleofreak Can a woman be misogynistic I think so Nor do I see how anyone can send me to scrub or call me bad without being sexist	0
1569	en	that is not missing The person who is a man or a woman who stands in the middle of the track watching the dj with a face that he does not like any music when everyone is dancing simply and simply if you do not like it do not go to wash the night of the	0
1570	en	The greatest enemy of feminists is reality	1
1571	en	Stay close to the people who gave you light on your darkest days I love you	0
1572	en	It is so annoying to see how one or several women laugh at another or call her a whore for the simple fact of how she appears in a photo or how she dresses the worst thing is that they think they look good when the opposite happens	0
1573	en	Believe it or not what defines you as a slim woman or not are the habits with which you live	0
1574	en	SCESPN She needs to stop being stupid and behave like a girl	0
1575	en	MIAREsproject to see if you give the dog to dalas asshole and if hes lost well try to at least help with a fucking tweet to help Im not in favor of dalas but you seem like a fucking shit of a person for doing this with a fucking dog	0
1576	en	what is the subject you have after     Economics with the crazy pussy teacher	0
1577	en	NatsuAyanami Oh yeah How good that I am prudish and never take nudes	0
1578	en	Prudish people tire me	0
1579	en	Women must be told that they are pretty precious Not that they are good they are women not food	0
1580	en	giulianarob Gattarok DemenArt Mis gino Misogyny is hatred of women and in porn men make them enjoy themselves a lot	1
1581	en	Flavioezequiell Do you only want him for the money Oh oh oh lizard	1
1582	en	I accept the accusation of being a feminazi in that I had a man prisoner of my feminine desires for  years and then I disappeared him from the face of the earth	0
1583	en	I went to the kitchen and found my old man making breaded fries for dinner I already won	0
1584	en	Jimmychinchay canalN THEY ALREADY STARTED SCRUBBING AND EXTENDING THE TIME THE PRIME MINISTER MUST BE CUTTING THE PERUVIAN PEOPLE ARE NOT PATIENT  THAT CONGRESS MUST BE DISSOLVED IT IS A MAFIA EMBEDDED IN PARLIAMENT	0
1585	en	Butch longeared	0
1586	en	TheGrinchDr Drintimidad With me make no mistake Im tomboy	0
1587	en	CIUDADSATELITE Fucking bald fagot I would see the tomboy removed the bat from the woman and with it I would see him given to the hairy fucking gandalla how I cant find you to punch you son of your whore mother	0
1588	en	Gamers Dont put forced feminism in the middle it scares me  AAAAHHH but the rest of the year  Women in a video game That is not good What a tomboy Lesbians in a video game How unrealistic  Im going to put more boobs on Bowsette	1
1589	en	Chabela saying verbatim the daughter of IP is not going to be the first expelled from gh  excuse me  And who the hell are you  And your mother a singer and exconvict so to the street bitch girl with  hairs VIP ISABEL  could not stand the superiority of a sub   GHVIPS	0
1590	en	AURAH SHUT YOUR MOUTH NI ATA  GHVIPLimite	0
1591	en	An angry taxi driver with a woman who was passing by on a bicycle yelled at her You had to be a woman	1
1592	en	cayetanaAT  Byron Lets hope that the LGBT collective and the Feminists will manifest as they would if this lady were from the PP Ciudadanos or VOX	0
1593	en	CoTil Aracnephobia You put all feminists as radicals very good champion	0
1594	en	On your bad days Ill love you even more	0
1595	en	And on your bad days Ill love you even more	0
1596	en	Ayel    n blonde slut I miss you AyeEscobar	0
1597	en	Andres  JohnCena FortniteEsp Fuck your mother fucking fucking bitch v	1
1598	en	The billiard cue ball is like a woman If you know how to hit him he will do what you want	1
1599	en	piamaria I do not believe him naaa as such a beautiful and intelligent woman was going to mess with that thing S  naaa is mule  reddatemporada	0
1600	en	Today in the subway I saw how a little girl was tired of walking and started to crawl and her brother picked her up carried her and she gave him a little kiss  I want that but God is the one who gets me up and take the fuck	0
1601	en	and if youre still reading it you see something you dont like the normal thing is to talk about it with Mal  with jumping on twitter like a little girl with her tantrum	0
1602	en	PrincipesaMaga Na weird a simple cut to start the course like a good girl	0
1603	en	MiguelFrigenti the truth is that you can dress comfortably without having to dress like a yearold girl	0
1604	en	Aura YOU SEEM A BITCH WITCH they shout like a show just because Miriam has said that she is leaving herself  GHVIPL mite	0
1605	en	I was shocked because no one could pick me up at school and I would take the bus which had a schedule and would get pirated every hour LADY THATS GOING TO TAKE ME OFF WITHOUT LETTING ME GO TO MY FUCKING HOUSE CRAZY FUCK	0
1606	en	I have come to the conclusion If I lived with friends I would live with men and not women And for a woman the truth is that I could not bear another menstrual psychopathic and neurotic under the same roof every day	1
1607	en	Tigreeblanco BECAUSE OF RILEYS AGE SHE IS JUST BUILDING HER GENDER IDENTITY SEE THAT SHE PRACTS CONTACT SPORTS AND IS MASCULINE TO BE A GIRL	0
1608	en	Marlaska Hes a fagot  A really cute guy came to the Audience so were going to deny it it seems George Clooney but the same thing happens to him hes a babe  A lot of feminism but it puts patriarchy and testosterone on it	1
1609	en	vicnavas  azeron Trolasodemierda You say  that we have evolved and we are talking about the comment of a man who said that women should not play video games xD	1
1610	en	macabercovich Shut up woman Women should not comment Go back to the kitchen and change your babys diapers	1
1611	en	Beatrizefe They are not suicidal It happens that they do what they think they have the right to do because everyone tells them so every time they brag about how well everything is wearing the colleagues at the bar tell them you really know how to wear pants women have to have them at bay you are very macho	1
1612	en	We have to take it very seriously and be inclusive so that they do not say harassing women we must intervene until it is proven that he is not kidnapped	0
1613	en	MrsAramar Todays women dont respect ranks	1
1614	en	The video of the lady cashier is only the reflection of the women of today who start fighting and arguing like men but when one lets go of the first shame now they are already women and now the past of spear is one but while they are mame and mame	1
1615	en	Except for that stupid seer everything is alarming to me But I pay special attention to the femi    azi and bleach I do not know how true it is the same news says it is probably a fake Today in his liked section      sick and sad world	0
1616	en	chuchiriot  gt Troll    Fucking Feminazi   gt I enter his Twitter  gt I read his description and I laugh thinking that he is  years old and wants to be edgy or politically incorrect I was just as mamerto  I zoom in to see the photo High blind Im done  Must have  studs at least  lmao	1
1617	en	I open the culinary thread  Perhaps the dumbest hobby I have is watching cooking videos of recipes that I rarely prepare but which gives me great satisfaction to imagine myself cooking and tasting them  The problem is I was used to my moms cooking	0
1618	en	leonddamasco This girl has a tomboy face and she is also Catalan	0
1619	en	especialistasok MicaViciconte  laufer Mica is rude sour tomboy everyone wants to hang on Lau to have press	0
1620	en	AmeeTheneus martuuberamendi gabukrause If I suffered discrimination and it was because of being tomboy wearing glasses braces being very tall  I was not and am not a princess and the truth is that I always felt very good about myself Discrimination I understand a lot years went by to be able to say that friends really	0
1621	en	camilanesas was chubby and they called me a cemetery of ravioli noquis and all its variants  and also tomboy because in response I hit them	0
1622	en	mbelg salvameoficial Suso cast his wife as a dog and has counted up to three to get her out of bed and called her an arrogant girl hahaha	0
1623	en	FSerranoCastro The president of the government has not come out via Twitter condemning this murder of domestic violence however he is quick to condemn other murders One is as bad as another but do not ask feminists for equal laws although according to them they defend equality	1
