id,language,text,Task1
12216,en,  That you shut up complaining bitch if cool,non-sexist
12217,en,  Shut up and leave Lola alone bitch ,sexist
12219,en,  Shut up old cock or pirate my profile youre more of a piece than a kilo of shit,non-sexist
12220,en,What happens to the fucking Moors who stop talking to her when they have a girlfriend And its not especially out of respect for the girlfriend or anything whoops respect for what piece of shit if I just want a friendship I think they dont know that concept,sexist
12221,en,Lets analyze this If you wear shorts like that on the street what do you expect them to tell you Harassment Or Provocation  ,sexist
12222,en,This girl is going to be the mother of my children  I love it it is that this girl is the dick Dying,non-sexist
12224,en, FernandaE You shut up bitch,sexist
12225,en,Lie down and dont argue with me if I know youre a good whore,sexist
12229,en,Is that you are a good whore but whore pa ya pal shit,sexist
12232,en,  You deserve a block for eae comment bitch hahahaha,sexist
12233,en,SCORPIONGOLDEN MakotoG FerGay Shut up bitch,sexist
12235,en, classaparte   Magnificent statements Governor Especially that of deporting the undocumented Better late than never Business that is closed will be opened and the merchandise confiscated Operation against mafias Zulia   ,non-sexist
12237,en,Mood even the dick of the idiot people,non-sexist
12238,en,Bitch I saw this girl is a mess AJAJJAJAJAJA ,sexist
12239,en,   lorenagm Wow you have the PRIVILEGE of not being able to show your face because you have been threatened with death hundreds of times what a vidorra huh Anyway,non-sexist
12240,en,    Shut up you fucking mogolian asshole son of a bitch the shell of your cousin bitch sucks cock,non-sexist
12241,en,Damn Sudacas     ,sexist
12242,en,    Well I have the whole Lords day free And since youre a fallen angel bitch I thought we could do it in front of a church,sexist
12243,en,    But shut up son of the great bitch if they dont invite you to the lighthouse before they will throw you through the Bay with ballast around your neck  clown,non-sexist
12244,en,  This woman is a bitch,sexist
12245,en,AY LOCO CALLATE DO NOT ATOMIZE ANY MORE THE FUCKING MOTHER HAIRY OF THE ORTO,non-sexist
12247,en, johnnyes Someone has no fucking idea of football get off the hook To say hundreds of names and nonsense to the tunt n and that four innocents believe them is to be a charlatan not to know about football,non-sexist
12248,en,  and   accused of harassment and rape of male models the most important magazines announce that they will never be hired again   ,non-sexist
12249,en,Keep experimenting with sweats ,sexist
12251,en,    Shut up toad conchetumare ijo the bitch,non-sexist
12252,en,Dont call me a fucking gringo peanut,sexist
12253,en,  naked you provoke like a man simply because it is a human instinct,sexist
12254,en,  oh yes when you are like this and they say oh you got red haha the fucking mother shut up,non-sexist
12256,en,  Shut up bitch and tell me when we get together,sexist
12257,en, emahallak   Shut up the fucking mother STOP REMEMBERING ME THAT WE THROWN  AND A HALF GREEN STICKS IN THE GARBAGE FOR PERRUZZI AND THAT OVER MOUTH WILL NOT BE ABLE TO RECOVER THE INVERTED ,non-sexist
12259,en,SOS tremendous whore you do not deserve a good man Cheap whore like all your fourth grade cat friends      labandadeyas ,sexist
12260,en,racism is that in the bank line they ask me to keep my cell phone and not the g ero up front,sexist
12261,en,Having a group of  members helped something at last COMEMELA HAIN,non-sexist
12264,en,The subSaharan manteros runaway  The mafias are bundled in Torrevieja with saddles against the police   ,sexist
12265,en,      CALLATE LINING ALCAHUETE AND DRAGGED OF THE KRETINA DAUGHTER OF A THOUSAND BITCH THAT STILL FOLLOWS YOU DIRECTING YOU TITERE  DONT FORGET THAT YOU DIDNT COME TO CEBOLLITA YOU LOST THE ELECTIONS IN YOUR OWN INTENDENCE CHEST FRI,non-sexist
12267,en,And now the brains come to cause the game to stop The fucking mother then,non-sexist
12269,en, TuGolosa Delicious ass to ride as you deserve delicious bitch,sexist
12270,en,I wanted to do the Chona Challenge undocumented guy to reach the train ok noup,non-sexist
12271,en,Its stupid to think that they treat you as immature or that you do cyberbullying We are not all perfect and thats okay You went to hell with that tweet but hey we all make mistakes  ,non-sexist
12273,en,The band that laid eggs and sang to these motherfuckers they took it down What do they mean to me that the bands are quiet ,non-sexist
12274,en, Zurine Damn what a scum of a person right How the hell can you go through life like this Threw up,non-sexist
12275,en,      What an idiot you are you dont give a shit about what the workers charge What a scum ,non-sexist
12276,en,Come on the fucking mother you deserve it flower ,non-sexist
12277,en, alejandrapl   Starving bitch you shut up that thief of Juanrobando is not the president of Honduras,sexist
12279,en,   iHarDwell      Guuuiller you shut up you are already subnormal you are very sad with  years of age huh SCORIA,non-sexist
12280,en,Even the dick of everything teachers who look at you over their shoulders and make you feel useless instead of teaching you,non-sexist
12281,en,  Ya neither men are all bad nor women are all whores there are simply many whores and many sons of bitches but not all of us are like that I think we agree on that haha,sexist
12282,en,    The man who hits a woman is just as son of a bitch as the woman who hits a man I would never hit my wife and neither would she Because we are sane people and not selfconscious insane like you,non-sexist
12283,en,  Shut up youre more a bitch than me,sexist
12288,en,To put your cock in your mouth and shut up Can ,non-sexist
12290,en,  THAT THE RE PUTA MOTHER THAT MICAELA LA CONCHA DE HER MOTHER I CANNOT BELIEVE IT AND YOU DESERVE IT HANGS THE BITCH THAT GIVEN ME YOU SEE CRAZY THATS SO SOS SO CRACK I LOVE YOU I IDOLATRO COJ Well that wasnt,sexist
12291,en,  SHUT UP HARD FACE SON OF YOUR BITCH MOTHER you nailed me the check after  messages asking you what was wrong with you Im going to give you a gil trompon,non-sexist
12292,en, thing I dont understand is why a guy can show his cock on social media but if an aunt shows her tits the chichi or whatever it is it looks bad is that right or am I wrong Because I think not I think there is still a certain freedom or an open mind that is lacking,non-sexist
12293,en,    Haber asshole you are neither top nor from your whore house better shut up now alv,non-sexist
12297,en,Mayates never finish please ,non-sexist
12300,en,  Shut up you piece of SLUT,sexist
12301,en,  If you are a whore that will be me,sexist
12303,en,Women are free to dress however they want ,non-sexist
12304,en, granainosnovat A mouth like that with a cock like that is nice to see it  and that cleavage that you can see down there you have managed to put something hard this afternoon too,non-sexist
12306,en,For him you are the bitch and according to you he was a gentleman,sexist
12307,en,  Marica cabron you are the least indicated to comment son of a bitch With the woman whore you have shut up I am grossed out by a couple of brutes God raises and gathers pair of donkeys,sexist
12308,en,Ramirez go the fucking time you are the scourge of this team and here you have been for a long time,non-sexist
12310,en,And the father ends it teaching his daughter to get money whore madreeeee,non-sexist
12311,en, rajas   Shut up little dog  you bring your cock inside  you move and it hurts more Wild dog ,sexist
12312,en,So you are the ex boot number  huh  you are a dirty traitorous whore I will give you what you deserve ,sexist
12313,en,Racist is turning in the market when they tell you g era  g ero and you know that you are not,non-sexist
12316,en,  You have nothing to be thankful for you deserve it I love you more bitch,non-sexist
12319,en,  You too disgusting rat sold son of a bitch you deserve other pussies,non-sexist
12322,en,  you are another scum in the face so horrible that you have at the moment you can appreciate the shit that you have inside And if you are socialists what do you do in the empire Hopefully they dont let you enjoy anything Dirty traitor,non-sexist
12323,en,  when because little else can do you damn busty slut You dont deserve the Bathory name,sexist
12324,en,The gabacha will not want to see something British or  kilometers away,non-sexist
12327,en, ZP more gender equality and generate  Less   and more         ,non-sexist
12328,en, Jhonqv Hahahahaha are you crazy Luis never in the fucking life,non-sexist
12329,en,  You are a bitch and drunk,sexist
12330,en,No matter how much political makeup they apply in the end there is no other PSOE than   The next time you vote remember ,non-sexist
12331,en,     nichkleklein   Lets see with Franco that didnt happen because instead of curing you if you didnt pay the doctor on duty in addition to his salary he would let you die of pneumonia and the following year you wont you went back to,non-sexist
12332,en,If you call your wife like that it is normal for her to go off your fucking face And if you get angry you have a pretty big problem Poor woman  ,non-sexist
12333,en,And why have you jumped over the Melilla fence Well we have heard that it was a drain of undesirables and pall  that we have gone  ,sexist
12335,en,  I am a pejezombie animal if I am the leader of the assholes and you are my bitch what does that do to you ,sexist
12338,en,  If we were not likely to be victims of harassment and rape WE WOULD NOT BE AFRAID It is an attack against the freedom of women to do whatever they want without having to be afraid that someone might rape them,non-sexist
12339,en,  HAHAHA damn if you are the most bitch,sexist
12341,en,CD candidate will develop a plan for young entrepreneurs How to sell avocados How to be undocumented and violate the law how to sell bananas How to clean a windshield No real financed business incubator this will bring traffic light fights from avocado entrepreneurs,sexist
12342,en,If they put a cock in your face your first instinct is to suck it,non-sexist
12345,en,Even the worldfamous superstar   stops to eat her corn on the side of the road and you get crazy because I invite you to eat an esquite with the g era in the   ,non-sexist
12346,en,Quintana has exploded like a cockroach Fuck the sweats What a lie from uncle  TDF,sexist
12347,en,  erase I already saw the MI fallout movie my question is who is the girl that comes out of spy When you see the movie tell us ok Greetings,non-sexist
12348,en,  It seems to me that if the photo of people is already dirty using the bushes on the map and not those of objects with this it is the next level to dirty because you are invisible and you cannot be heard,non-sexist
12350,en,    You are another thief son of a bitch,non-sexist
12351,en,  to see son of your fucking mother shut up,non-sexist
12352,en,  You deserve not to have orgasms ever again in your life son of a bitch,non-sexist
12353,en,    Shut up gil  I went out to work trollO In your fucking life you moved a finger,non-sexist
12354,en,  You can rangu if you could with Dahlias bitch you can with this you are the real life phoniex,sexist
12357,en,Because shit do not die motherfuckers Micaela deserved it more than all those losers,non-sexist
12358,en,  Shut up you bitch,sexist
12359,en,  I would not remain silent six sexual harassment I would do it immediately I would not expect how all these people speak after so many years,non-sexist
12360,en, JuliSale Shut up if you dont even say it outside the middle of the year or these dates bitch,sexist
12361,en,Edgar tapia Good compa We have known each other since high school We have been playing in the same band for  years He has just found out that I am not gabacha ,non-sexist
12362,en,G era has already left and Molly is looking for her and looking around the house My heart is not that strong amix ,non-sexist
12363,en,And more embarrassments of these manteros niggas ,sexist
12364,en,Going out with my girlfriend is just for the occasional bitch to load me in front of me I mean hello he has a girlfriend respect bpm my head boils ,sexist
12366,en,  Shut up today  The whore who gave birth to you  Leave  DAY WITHOUT BAD NEWS   day of peace  The stressed shell of your mother,non-sexist
12367,en,  SHUT UP THE FUCKING MOUTH AND MERRY CHRISTMAS FRIEND      ,non-sexist
12369,en,Lets go and the fucking mother at last something fair Mica deserved to be among the best six today I dance better than all of us are going for the championship now the fucking mother what happiness thank you Diosito Calm me       ,non-sexist
12371,en,Fav if you are a good whore to join the new group of dm that I will create where you will show us your tits slut desgrac,sexist
12372,en, PassiveSumiso my cock in your ass,non-sexist
12373,en,First I took Duque and Angelo out of the st team call Now they dont even go to the Sub  And we dont even talk about g ero D az  forwards erased in Atlas What will happen if Octavio Rivero does not work ,non-sexist
12374,en,   Zurine What the hell free whores live,non-sexist
12375,en,    Shut up the fucking blond mouth you have,non-sexist
12376,en,  Because you are even more of a bitch ,sexist
12377,en,Why dont roosters have hands Because chickens dont have teats,sexist
12378,en,       Makiman shut up Patty is a whore and she always will be,sexist
12379,en,       SusanaST   No fucking idea youre talking about,non-sexist
12380,en,  Better spit on my face you fucking scum,non-sexist
12382,en,    Motherfucker die filthy you dont deserve that shit,non-sexist
12383,en,What the hell that you talk about people like that if you are more of a whore,sexist
12384,en,Fucking bitch  because you are fucking ,sexist
12386,en,  DAUGHTER OF A WHORECHORRA CONCHUDA YOU DESERVE THE PENALTY OF DEATH,sexist
12389,en,My bosss wife went from being the g era who sure is a good sucker to my mother from Guadalajara,sexist
12390,en,Are you going to want g ero dried shrimp  The dried shrimp in   from our coasts is a food of great consumption for the people of Chiapas it is prepared with tomato onion and minced chili with a touch of lemon this being an exquisite popular snack,non-sexist
12391,en,Shit cricket is  in the morning shut up the fucking mother for almost  hours that I do not sleep hdrmp,non-sexist
12392,en,Much welcome shelters and tourists who come to our country we let some without papers beat them in Barcelona Q have not yet been arrested  ,sexist
12393,en,      To know the order that he puts in his house before his family You cowardly son of a bitch ,non-sexist
12395,en,  SHUT UP LESBIAN DAUGHTER THAT IS THERE YOUR SON BORT,sexist
12396,en,  Daughter of a thousand whore you deserve a shot in the shell fucking bitch ,sexist
12397,en,I say A and my sister is already Shut up bitch JAJAJSJAAJA,sexist
12398,en,Lets see if there are any female extremists around here ,non-sexist
12400,en,In that video the song of My girlfriend is more of a whore than yours ,sexist
12402,en,This asshole is looking for pineapple you fucking bitch,sexist
12405,en,  But it was not what he wanted to say She also said that she has friends who suffer harassment and that she tells them to speak up that she did not remain silent,non-sexist
12406,en,Four firefighters in the US suspended for homophobic harassment and attempted rape of a recruit  via  ,non-sexist
12407,en,Seriously can this be true They are capable of paving the way to the fence of Ceuta Socialists dont know how to squander our money   DefiendeEspa a ,non-sexist
12408,en, go Shut up Twitter bitch,sexist
12409,en,  Shut up ya Bitch Bel n ostia Tia das disgust always screaming,sexist
12411,en,    Buah he looks super cute They really fucking deserved it ,non-sexist
12412,en,  Sure because everything that a penis does is wrong and everything that a pussy does is wonderful  Lets see if you trip over all your generalizations,sexist
12413,en,  looks like youre ready to put a few cocks in the ocean and fill your bitch face with mecos,sexist
12414,en,Today I had to put up with my classmate across the street looking at all the fucking time pussies and tits and showing them to the one next to me like look how straight Im unga unga come on he needed to jerk off Boy to come to this class stay in your fucking house,non-sexist
12417,en,  JAJAJAJAJAJAJA shut up bitch  What should that video be  we,sexist
12418,en,    This you deserve you son of a bitch ,sexist
12419,en,  You talk to me your idiot I suppose you will have the manhood to maintain the insult no bitch,non-sexist
12420,en,The fucking scene where the Asian girl saves Finn But you are subnormal or how is it going,non-sexist
12421,en,I fell in love with a mayate,non-sexist
12422,en,hdp only sweats had to be ,sexist
12426,en, JamieFerreira your girlfriend is a bitch I fucked her as many times as I wanted,sexist
12427,en, ChaniLuz   Yes and the nonsense of the sieso and the dick hair too ,non-sexist
12428,en,Revictimization an extra offense faced by abused women It does not matter if it is harassment rape or  ,non-sexist
12430,en, Kinoli It would have been better if they did not show anything in the trailer it would have been the fucking ostia to get to that part playing and find you with all the calico XDDDD,non-sexist
12431,en,  what I want is your pussy and that you want my cock ,sexist
12433,en,The Holan thing is incredible the most that anyone deserved this come on Independent the fucking mother,non-sexist
12434,en,Nel dog Shut up Fuck you Im going to direct Star Wars bitch  And thats how with comments about its grandeur Trevorrow defended The Book of Henry and managed to get actors of the caliber of Naomi Watts and  Naomi Watts why,non-sexist
12436,en,Men from Spain Dont let the female vote stop you We are more and our opinion continues to count more All to the polls,sexist
12438,en,Cover your tits you piece of slut  I dont want to and Im not a slut for showing them Sorrynotsorry ,sexist
12441,en,Im a broken man shut up bitch bitch and let me explain,sexist
12442,en,In the end an illiterate without papers ,sexist
12443,en,I know Im  but I look  shut up and give me my fucking bag of candy alv before I get mad,non-sexist
12444,en,Damn bitch  REPRESSION  FUCKING REPRESSION WHAT YOU DO IN MY COUNTRY SHUT UP DONT WRITE STUPIDES YOU STILL PICTED WITH ARGENTINA HAHAHA HERE THEY NEVER COME BACK ,sexist
12445,en,It is your punishment to sleep with him and dream with me shut up bitch and listen to what I say,sexist
12447,en,  Puta similar asshole stop fucking a shame of you deserve,sexist
12448,en,    Shut up bitch,sexist
12449,en,  They have fried my dog ,non-sexist
12450,en,Shut up with your fucking blue eagle fucking ugly tabasque a   ,sexist
12451,en,   AgusQ Hahahahahahaha shut up you didnt even have lipstick I did,sexist
12452,en,  Shut up bitch let me live ahahahahahaha,sexist
12455,en,      Hey why dont you bother your fucking mother,non-sexist
12456,en,  youimbecil   not to you the one who does not go from your stick we are all very coherent scum everything,non-sexist
12458,en,Typical fat response  ,sexist
12459,en,Why does it take three days to die if a woman is shot in the head Because after three days the bullet finds the brain,sexist
12460,en,  but you are a bit of a bitch,sexist
12461,en,My best friend defended me without verbally attacking him he responded with comments like Shut up you slutty bitch you disgusting bitch,non-sexist
12462,en,  thats beautiful enjoy my erect cock  come with me and Ill teach you to enjoy even more ,non-sexist
12463,en,Following accusations of rape and sexual harassment   is beaten in   ,non-sexist
12466,en,Im such a motherfucker that Im sure karma is going to make me shit but Im going to smoke it quietly ,non-sexist
12467,en, mishelleha Shut up fucking sow they ran to your dad for your bullshit and you go on and on in your fucking life you will understand the greatness of this club,sexist
12469,en,She can upload whatever she wants if you dont like it just dont follow her and since when is a girl a whore just for putting on   aaaa that lindx  if youre right I ignore him jajdjs  ,non-sexist
12470,en,of course and you are A PIG FAG POCETA THE WHORE THAT SHITS YOU SHAME BURROCERDO YOU ARE A POOR GUEBON THAT SPEAKS WITHOUT KNOWING THE MEANING OF THE WORDS PURE CALETRE LETRINA ERES T  ,non-sexist
12471,en,Why do they put the toilet papers in a bag and then put the bag in a bigger bag The treatment plants can deposit them in the toilet without problem and the chemicals are in charge of undoing the paper very quickly,non-sexist
12472,en,  manteroslateros Surviving is not a crime Indeed it is not But selling without a license without listing without papers selling counterfeits seriously hurting people when you run away behaving with the norms of your countries  law of the jungle YES THAT IS A CRIME  ,sexist
12475,en,Ah you cant be such a son of a bitch your mothers box you asshole you deserve to be tortured ,non-sexist
12477,en,Resignation now ,non-sexist
12478,en,This afternoon I was showing the new funkos to   with the showcase open and my bitch slammed against the glass door ,non-sexist
12479,en,    Why didnt it come out of the pussy to say it who have you come to judge Salma or the fucking stalker,non-sexist
12481,en, Revolucion True you are a more robbery and corrupt son of a bitch in this narcostate and AMLO is decent even by comparison it offends,non-sexist
12482,en,When you post basically the same thing but you are an unfair sucker ,sexist
12483,en,A woman goes to a library Please womens rights Oh yeah By the science fiction section,sexist
12484,en,Hi   have you jumped over the   fence It is x to know if you are out of sight ja  supercu ao,non-sexist
12485,en,      Shut up bitch hppp mamerta,sexist
12489,en,   danicabello   Shut up asshole your father sells parakeet he is a corrupt narco a scum that will pay for everything you and all the socialist rats have done,non-sexist
12492,en,A new movie of wini pu  We need the cereal bags to have ziploc closure not those pulls of Mayan bears,non-sexist
12493,en,  Poreso is better lose hope you will not be like with a person but all the joy depends on your pussy  cock xd,non-sexist
12494,en,The fat woman from my job at  years old had her first boyfriend hahahaha poor asshole You are invited to my wedding friends,non-sexist
12496,en,And do not minimize harassment you do not have to reach the point of a violation to do something ,non-sexist
12498,en,  Oh god  Shut the fuck up   whispered the redhead without stopping moaning at any time ,non-sexist
12499,en,Today my talk with  mexas  Where are the migas La g era from  From Tepito  And where are the Tacos Ramiro and The lucky ones from  Also from Tepito  And Sound Pancho  Made in Tepito  So what is the rest of the country doing  Good question  honestly I dont know ,non-sexist
12502,en,Women are very simple they just want you to treat them well say I love you have nice details and read their fucking minds,sexist
12503,en,  you are a son of a remil whore you deserve the worst cancer you can touch it will come to you,non-sexist
12504,en,I liked a video on     La G era Pachanguera,non-sexist
12505,en,Maradona neta is a son of a bitch you already did what you did in your time shut your mouth,non-sexist
12509,en,  You are better than that scum Heheheheheh ,non-sexist
12510,en,  You are a son of a bitch that you deserve the best cool for you congratulations perr n lets celebrate big with this melody ,non-sexist
12512,en,   NTN Shut up youre in jail son of your bitch mae,non-sexist
12513,en,What the hell when they tell you you deserve more yes it may be that I deserve more but I want it to come from you not from someone else the whore who gave birth to you,non-sexist
12514,en,All the jk has blond hair and I continue with red because I am unique and detergent,non-sexist
12515,en,  Shut up you didnt talk to me anymore bitch,sexist
12516,en,How good a sweat Almeyda is already a whore offering himself with the centruca I hope that Yon De Luisa already completely discards that asshole,sexist
12517,en,  you are an asshole pava xDDDDDDDDDD if you go to someones house it is not their fucking obligation to make you different food you know baby that nobody is your fucking servant to see if with time you start to realize that real life is not twitter cheat a be,non-sexist
12518,en, sexual puritanism in few to Catherine Deneuve does not seem like harassment that an idiot touches you because he likes you it is a silly flirtation    One hundred French artists and intellectuals against sexual puritanism  Culture  THE COUNTRY ,non-sexist
12519,en,  lq woman is a lesbian whore,sexist
12522,en,    What Catherine Millet does is talk about rape and sexual harassment with astonishing ignorance and frivolity It is disgusting and proves to live out of reality Congratulations on your article I harass you,non-sexist
12523,en,  Shut up you sell homeland son of your damn bitch mother who brought you into the world  you would have gone with everything and placenta to hell,sexist
12524,en,I have a bitch who is the loudest thing there is Every day I take care of teaching it I try that my neighbors do not see the peace of their home interrupted by the barking of my dog On the other hand my neighbors and their parties you eat them with potatoes As is   ,non-sexist
12527,en,I smoke  today and stay in those of machupichu hahaha,non-sexist
12528,en,those ridiculous jotillas of farting   biographies and photos showing the dirty bitchs pussy should be attached jota invented and posona fucking guangas,sexist
12529,en,    Shut up asshole son of a bitch accomplice of the right You called to vote blank because you said they were the same thing Here you have the same now lining ,non-sexist
12530,en, JzAlx SHUT UP I DIDNT ASK THE FUCKING OPINION OF CAGADA Thanks ,sexist
12531,en,  Shut up bitch trolls forevaa,sexist
12532,en,  Damn son of a bitch you are an accomplice of all this vagrancy false sold dragged close that peak that nobody believes you anymore politically you are dead garbage,non-sexist
12533,en,  Siiii jajjajajajjajajaja I was going to teach you but you live far away from a whore,non-sexist
12534,en,Telling the truth to an idiots face and having that truth hurt him so much that he reaches the point of punching you is one of the most satisfying things I have done this week  ,non-sexist
12535,en,  AH I AM AKI LOVED FUMIKO  eat it,non-sexist
12537,en,Undocumented parents go on hunger strike to demand release  ,non-sexist
12538,en,  Shut up son of a bitch go to Lleida and tell me to my face pig,non-sexist
12539,en,  Hi Im Savic sorry but I have no cock in your ass and I cant get it out,non-sexist
12540,en,Zidane you are a great son of a bitch And Benzema you dont deserve to wear this shirt one more second Ridiculous against a pathetic team,non-sexist
12541,en,The fight between women are so   shut up bitch you have extensions  shut up you damn bitch that your tanned is more fake than you,sexist
12542,en,The woman is FREE she can dress comb her hair and behave as she pleases and that does not give you the right to call her a whore,non-sexist
12543,en,   marianD  JayPereyra    cristina JAJAJAJAJAJ you are the whore Juanito testra o,non-sexist
12545,en,    Shut up for the fucking time you asshole what the hell do you care about lafgate for your country and leave us alone on the fucking street,non-sexist
12546,en,I SHIT FUCK ALFRED DESERVED TO BE A FAVORITE LONG LIVE MICHAEL JACKSON ETERNAL THE KING ALFRED YOU ARE BIG NENE  OTGala,non-sexist
12547,en,That you are a bitch meow meow meow Valentina  years old while she thinks why she was born JAJSJAJAJAJAJA,sexist
12548,en,    And youre a Catalan son of a bitch,non-sexist
12549,en,How does a man differ from a woman In which the man is masculine the woman masculine,sexist
12551,en,  If zoro is the cock its not our fault ,non-sexist
12552,en,  You shut up that your pussy has up to valet parking as a slut you are,sexist
12553,en,My mother brought me some Adidas tennis shoes from the gabacho and they are not super beautiful mames ,non-sexist
12555,en, ablacas   Well eat it,non-sexist
12558,en,How sick do you have to be how sick do you have to be to hurt an animal You deserve the worst death,non-sexist
12559,en, micaaaaaaaa Shut up you filthy bitch I miss you when we see each other ,non-sexist
12562,en,SHUT UP BITCH YOU HAVE ME TIRED WITH YOUR FUCKED,sexist
12563,en,Hello they told me that your girlfriend is a bitch,sexist
12564,en,  LA PUTA MADRE MAR I DIED THANK YOU I LOVE YOU  Good Im good because youre a pretty person and I like you a lot aaay Brent is a sweetheart jsjs I want to talk to you but sometimes I feel like Im boring you  Im happy youre the first in doing this to me ahre,non-sexist
12566,en, valerdz Uy better I start to see your tw instead of seeing Teresa you are the most bitch,sexist
12567,en,  Shut up bitch what are you if I had to wait for you to fix yourself,sexist
12568,en,  You are a very whore bitch you deserve to be raped here I have what you need bitch,sexist
12570,en,Its like damn shut up that motherfucking bitch muzzle shit ,non-sexist
12571,en,  It would be an honor to teach my daughter how to be a good slut,sexist
12572,en,Seen the panorama  the only ones who can throw balls in the fence of Ceuta are the taxi drivers  spokesman for the taxi drivers minister already ,non-sexist
12575,en,Misconduct such as rape and harassment must be punished but accusations against alleged abusers are leading to the imposition of a new moralism ,non-sexist
12576,en,I dont know whats up my bitch became very quiet oh she doesnt even speak but if she looks very sad and she doesnt even pay attention to us all she does is sleep,non-sexist
12577,en,  Now you defend the Son church Bitch You are shit you do not deserve to call yourself human in what bad time were you born,non-sexist
12578,en,  Shut up the fucking mouth package ,non-sexist
12580,en,Where did this asshole come from A reflection of the social scum that abounds everywhere  Fucking idiot ,non-sexist
12582,en,They are precious lies you will always be my baby   you are my chubby and the   is my bitch  ,non-sexist
12583,en,  Shut up the bitch madreee SEND DANCE FLOWER TO ,non-sexist
12584,en,With express consent this Mr is a minor direct to jail this is harassment violation and punished  ,non-sexist
12586,en, fjac Hahaha itchy that if you are the fox that lives pending Herrera you started the year remembering him,sexist
12587,en,You have to be miserable to want to win visits by showing the body of a boy who has committed suicide you brave son of a bitch,non-sexist
12588,en,Couscous Stainless Steel Price   Link  tcocGYAWciFy ,non-sexist
12589,en,  Bitch her you are a queen ,sexist
12590,en, Im up to the dick that for the press   even when he shits on our face he is giving us a lesson in humility and knowing how to be and  if one day there is a demonstration for something really important health education or labor rights I hope it doesnt go ,non-sexist
12591,en,Port of Almer a    Engraving of the Port of Almer a at the beginning of the th century Etching technique printed on super alpha paper Measurements Paper cm x cm Plate cm x cm ,non-sexist
12592,en,The video of Faby teaching Agos to open a champagne JAJAJAJAJAJAJAJAJAJA the fucking mother that good videoo,non-sexist
12594,en,I went to pick up food on behalf of my dad And it was not even in the name of Carlos Ricardo g ero Sosa Carlitos Carlillos or anything Because it was obviously in the name of Chucky ,non-sexist
12595,en, AbrilBordon You kept it to Kevin you quiet bitch,sexist
12596,en,Nothing more vulgar and rude to enter my house and yell at me without knowing what he is talking about YOU DESERVE HELL BITCH,sexist
12599,en, TroiTata what a fucking girlfriend  youre my girlfriend,non-sexist
12600,en, CrFranever and put his cock in the face of camp nou in the super cup,non-sexist
12601,en,              Shut up bitch ,sexist
12602,en, KevSw JAJAJAJAJAJAJAJA SON OF YOUR PRECIOUS MOTHER ALREADY SHUT UP THE MOUTH BITCH,non-sexist
12603,en,There is my beautiful bitch showing her ass to everyone ,non-sexist
12605,en,In a country where  women are sexually assaulted every hour trivializing forms of sexual harassment is inac  ,non-sexist
12606,en,AS A FUCKING MOTHER THOSE INSTAGRAM SLUTS THAT WITH  FOLLOWERS AND FOR TEACHING THE ASS PUBLIC FIGURES ARE SELFPROCLAMED PINCHES BITCHES WITHOUT LOVE I HATE THE FUCKING SLUTS,sexist
12608,en,  Son of a bitch chik pineapple you deserved but no you hurt me for the fart you had hahaha,sexist
12611,en,  Your girlfriend is a bitch  but I tell you in good fart ,sexist
12612,en,WHAT NO NO CANT BE THAT THE FUCK YOU DIDNT DESERVE THAT SON OF A BITCH my aunts reaction with  the series My brother with  his video games And I with  the books Different place same feeling,non-sexist
12613,en,    But what do you say about hatear If you have no fucking idea shut up,non-sexist
12614,en,  Shut up you piece of son of a bitch blots how I would like to find you Sorete bad shit tonight Im looking for you in America bancatela Cagon,non-sexist
12615,en,Marina talking gabacho with the gabachos my type of content,non-sexist
12616,en,  Shut up old CTM you scum of politics ,non-sexist
12617,en,    You are a whore You are different  Merry Christmas New Year and Kings wey You no longer let yourself be seen,sexist
12618,en,What I hate when Im talking to one person and another is putting a sandwich BUT SHUT UP THE FUCKING MOTHER,non-sexist
12619,en,To the son of a bitch who made the havana video with the rooster you deserve everything seriously,non-sexist
12622,en,Im going to show you what a bitch is BITCH,sexist
12623,en,LOOOUUUU WE ARE A LOVE THE PUTA MADRE YOU ALSO DESERVE THE WORLD  ,non-sexist
12624,en,Im going to teach my dog to do this so she can hold them for me ,non-sexist
12625,en,  I already ask for a doctor for everything Tired of so many idiots like this one she says its been a long time  Much for her privilege,non-sexist
12628,en,It is very naco to say gabacho to the yunaites ,non-sexist
12629,en,Slut who likes to tease KKKasts CSM,non-sexist
12631,en,  Search  dirty page Maybe there,non-sexist
12632,en, YaniraVazquez And pussy too so imagine pussy garments and eat them ,non-sexist
12633,en, Criscg  symia You are a  child who does not know anything about life when its your turn to go hungry Im going to laugh in your fucking face,non-sexist
12635,en,Hit you in the face with a frying pan see Friends ,non-sexist
12638,en,  To the gilada nor fit shut up bitch if you are moved ,sexist
12639,en,  Shut up BITCH ,sexist
12641,en, erices Shut up you wacha trola stop confusing the hormones whore,sexist
12642,en,Another goal that is eaten by that sweat and Carlos Felipe SUCCESSFUL in the trabucleti,sexist
12643,en,   Its nothing and my cock will also be inside you through your uterus  You are the slut and the favorite semen sack of all I would love to slaughter her without any limit what a beautiful bitch you are ,sexist
12644,en, Alejand I think I have explained it to you before the bitch is more a matter of attitude than of teaching anything and not to anyone,sexist
12646,en,   DanielaJZG       Shut up fucking bitch if youre not going to speak anything good better not speak,sexist
12647,en,  Shut up bitch you answer me at  at night,sexist
