id;text;HS;TR;AG
22038;Que es una Mujer embarazada de dos nenas y un varon? Un kit de limpieza con instrucciones.;1;0;0
22039;no me va a dar rabia porque me di la inyección callate estúpida no me muerdas vos que sos perra https://t.co/VetY24HKjG;1;1;1
22040;@Rayados Cállate a la verga pinche puerca tú eres Tigres puta;1;1;1
22041;Jajajaja cállate perra ?????????? https://t.co/vxFQGusOBh;1;1;1
22042;Detienen a 16 presuntos inmigrantes indocumentados abandonados en el condado de Orange | La Opinión https://t.co/YydYToPs8A https://t.co/zBKg6EFVuh;0;0;0
22043;Nas ganas de andar en modo arabé para hacerlos volar a todos;1;0;1
22044;Crece a 1.402 la entrada de inmigrantes a Ceuta, la mitad de ellos al asalto, en lo que va de 2018 https://t.co/BmesKkIS6b;1;0;0
22045;Es que nadie va a ser capaz de no cagarla de una puta vez? Coño ya con las tonterías;0;0;0
22046;PERO CALLATE PUTA @Mausagus te amo;1;1;1
22047;@EdBatiPoeta Cómo le hacen, yo no puedo ni enseñar a dar la patita a mi perra.;0;0;0
22048;#En8Años vendió el país a los árabes, le dio la espalda a la paz... sigo? @JuanManSantos;0;0;0
22049;cuando camila le grita callate a la perra me estallo;0;0;0
22050;LO HERMOSA QUE ES CAMKLA LA PUTA AMDRE ESTA MUJER ES ARTEEE;0;0;0
22051;El acoso callejero está a la orden del día Quizá no todos acaben con un asesinato, una violación o acoso sexual Pero muchos sí, y eso basta para que nos entre miedo y rabia cada vez que un imbécil nos dice algo por la calle;0;0;0
22052;Putos moros y negros que vienen a invadir España!!! https://t.co/01Ol8Te5cK;1;0;1
22053;Hay q luchar contra la inmigración ilegal y enseñar los dientes a este gobierno q nos quiere urdir en la miseria , como siempre . Soy sonifobo , pues no ! Pero empiezo a pensar en ello .;1;0;1
22054;Tire un estado re largo indignada y lo borre a la verga PORQUE ME ENOJE DE SOLO VOLVER A LEERLO;0;0;0
22055;Esto de ser Mexicano indocumentado no es divertido;0;0;0
22056;@mignonescabio zorra hija de puta no mereces bibir!;1;1;1
22057;@Coni_Donnetta Callate pedazo de puta yo se que me extrañas, no te hagas la dura;1;1;1
22058;Es que es de puta risa, os tendría que enseñar todas las transcripciones de los chats al soporte de Amazon, da para pelicula.;0;0;0
22059;@judithperez2468 @ErrJavii @elgranJL_ Te mereces que te hackeen, escoria @ErrJavii JAJAJ;0;0;0
22060;@feminiciD10S @lopezobrador_ Callate hijo de perra eso no lo veras, te iras a chingar tu madre junto con el pri pinche asalariado de mierda, y cuando quieras nos rompemos la madre pendejo;0;0;0
22061;Taburete: 'A casa de Dron, a casa de Dron, nos vamos a casa, a casa de Dron – Cállate de una puta vez, niño de papá y vete con él a la cárcel que es donde debería estar;0;0;0
22063;@santibarbagela1 Callate chapa la puta madre te voy a vomitar el farol;0;0;0
22064;que no¿? por que eres tan puta zorra mentirosa¿ cualquier user chica es mas juguetona que tu, puta monja — Bueno, suele pasar yo no busco ser juguetona ^^ https://t.co/k8D4HmBwzb;1;1;1
22066;@MXDXDXXBLX @bvtryed Cállate, es mi mejor amigo, zorra;1;1;1
22068;Yo justo cambiando la contraseña de facebook y me empieza a salir toda la hueá en árabe y yo¿¿¿¿;0;0;0
22069;Ay una chica es mi salon que es muy puta, y acabo de pelear con ella en chat pero no me quiero pasar. Acá en twitter si la puedo insultar ya que nunca lo verá LA CONCHA DE TU MADRE ESPERO TE MUERAS HIJA DE PUTA (mentiras, no soy tan mala, pero se lo merece).;1;1;1
22070;@sexbrake Eso no vale, dice una virgen y tu eres una puta barata que lo se yo eh, no me engañes. Si eso pilla a Pablo que además te agredecerá el sacrificio (?);1;1;1
22071;@_Moroncito_ Callate la boca! Subnormal, que no tienes ni puta idea de fútbol;0;0;0
22072;Y tu eres Perra, ládrame. Ay, qué perra mi amiga. ????;1;1;0
22073;@MonDiari @Albiol_XG tu eres bazofia y escoria.;0;0;0
22074;"""Si mi abuelo aún siguiera vivo, su mejor comentario para mí sería """"Pinche Güera""""""";1;1;1
22075;Mira estoy hasta los cojones de que por enseñar una teta y no ser tío me llamen guarra,por enseñar el culo me digan que solo lo hago para calentar,tronco tanto os cuesta ver una teta de una tía como algo normal?Es un cuerpo al igual que el del hombre,amo enseñar mi cuerpo!!! https://t.co/3DLCmgKc88;0;0;0
22076;@VPaolacci Jajaj cállate puta anda a depilarte;1;1;1
22077;Mi mamá está dándole la callada de hocico más perra a mi papá, WHAT A QUEEN;0;0;0
22078;Dice mi mejor amiga que te calles puta;1;1;1
22079;@marialozano777 Cuidadín que llamar hijo puta a un hijo puta te condenan y no lo digo por nadie que no merezca una guillotina. Al revés. Arriba la cuchilla y debajo la rugosidad oxidada. Sucio. Lo merece el gnomo.;0;0;0
22080;@Pajaropolitico En México no solo es acoso y/o violación sino hasta feminicidio y dónde están los gritos de justicia, no se llevaron un Oscar, ni tuvieron cuentas millonarias. Estas mujeres denunciaron 20 años después mientras estos seguían haciendo de la;0;0;0
22081;@TNFamosos Uy pero que cochino el que acoso a la fea está. No se le cree nada a la imbécil está maju creo se llama. Un asco y mentirosa la mina;1;1;1
22083;@pnique Inmigrante motorizado,eres una rata de cloaca.;1;1;1
22084;Arabe la va a re romper este verano??;0;0;0
22085;@mxnredrose Callate perra que te extraño;1;1;1
22086;Muchísimas gracias!!! Además, con la inmigración de los africanos, nos vais a llenar las calles de heroína y comercio ilegal... Gracias de todo corazón! Además de acortar nuestras listas de espera en la sanidad, gracias a la sanidad pública universal. ?? https://t.co/7rm0mAai4C https://t.co/gY6bTH0MG3;1;0;0
22087;@IaaraaSilva Callate, puta. Sos mas vueltera para dormir.;1;1;1
22088;@__rpl21 ?? tú eres mi perra https://t.co/OiBg2bv3Kp;1;1;1
22089;Me encantan las empanadas árabes ????????????????;0;0;0
22090;Princesa tu puta madre, trae a mi conejita, no te mereces mis mimos ni mis besos. https://t.co/Qtz6vvTqWo;0;0;0
22091;@anaisbernal @elperiodico Sin lugar a dudas a ti por analizar de forma tan exquisita realidades que no todos logran ver.;0;0;0
22092;Jesus le mete ideas en la cabeza a Gabe la puta madre que lo parió cállate hombre;0;0;0
22093;Ahhh pero vaya y uno callada les acepte las cortesías sin ánimos de darles sexo que cuando se estrellen, de 'perra oportunista' no te bajan.;0;0;0
22094;Por eso todos nos odian. Nos vamos a ganar una fama de choros así como los árabes de terroristas jhajasja t.t;1;0;1
22095;@sadnesscox Cállate un rato zorra quema;1;1;1
22096;El mensaje de Carmena q animaba a asaltar la valla de Melilla como fuera  Los Cuerpos de Seguridad están desbordados. Y la asistencia colapsada. Los asaltos violentos a la valla de Ceuta y Melilla son un gran problema,pero hay políticos q animan a hacerlos https://t.co/dhGckkkdiO;1;0;0
22097;@forestal_1967 Callate facho #PSLP acosador y la conchetumare si no queí q tiré tu dm de acoso 'hombre felizmente casado' bloqueame te conviene viejo culiao;0;0;0
22098;le tengo que enseñar a mi perra a cerrar la puerta porque la abre y no se da cuenta de quE TENGO EL AIRE PRENDIDO;0;0;0
22099;@finger_pies @Martattack88 @Relatofeminista @selenamanero14 Las mujeres son mujeres tengan polla o no, no son mujeres atrapadas en cuerpos de hombre ni hombres q se sienten mujeres, por dios que me están sangrando los ojos de leer tal pego. Y cuidao, que ;0;0;0
22100;@CNNEE BASURA ,NOOOO , TÚ ERES UN ESCORIA UN PARIA HUMANO Y LAMECULO DEL BURRO;0;0;0
22101;Bueno callate esos dedos perra https://t.co/SanYHqwxTi;1;1;1
22102;"""Son """"cacahuates"""" dichos sobre inmigrantes: @realDonaldTrump dijo que sus comentarios en campaña son nada comparados con la realidad https://t.co/MdYZLsX3SY""";1;0;0
22103;@el_dinamo Callate viejo culiao. Hijo de puta. Las mil perras q te parieron....complice de asesinatos y torturas a compatriotas. Muerete de una vez.....maldito.;0;0;0
22104;elcejass__ comemela pija de canto bujarrilla??no vead pa poner la voz tuya de. Drakuin es… https://t.co/INGPjK7krs;0;0;0
22105;Estoy en el subte y justo se subió uno de esos que cantan y lo tengo al lado CALLATE LA PUTA MADRE NO VES QUE NO PUEDO ESCUCHAR BIEN CONSEQUENCES ahre se enojaba;0;0;0
22106;me hace gracia la gente que me toca la polla y luego cuando estoy callada me preguntan que te pasa o tienen huevos de llamarme amargada XD mira te metia una patada voladora en la nuca que ni xaki xan xd;0;0;0
22107;@Pontifex_es @Pontifex @valealazraki precisamente en mi tesis abogado puse que los terroristas árabes no temen Pena muerte pues piensan que van cielo con vírgenes y explotan aviones como paso 911 Torres Gemelas y yo lo predije Mayo 1986 Tesis Abogado contra Pena Capital no sirve;0;0;0
22108;Emily aprovecha a no tu eres muy puta :v jajajajjaja https://t.co/7S63NwxqBq;1;1;1
22109;Dos marroquíes y un filipino, puñalada incluida, todo esto en el Rabal ( Barcelona ) los vecinos piden más presencia policial, digo yo, no será mejor pedir menos presencia de inmigrantes ?;1;0;1
22110;#CARMENA EN 2005 ABSOLVIÓ A VIOLADOR NEGRO D UN NIÑO 12 AÑOS ?? #MADRILEÑOS.... ??#POLÍTICA #Inmigración #Ilegal ?? “Manuela Carmena dice q los madrileños quieren acoger a los refugiados, porque Madrid es la ciudad del abrazo”. ESTÁIS SEGUROS DE Q ESTÁIS SEGUROS? ??;1;0;1
22111;@realmadrid @Benzema Ya retirate hijo de tu puta madre solo das pena en el campo no mereces estar en este equipo solo por que te ha de cojer el pelón de entrenador;0;0;0
22112;#2pelados mili, la montaña de colores de Perú está Machupichu;0;0;0
22113;Qué es lo más turbio que vieron alguna vez por la calle?    Yo a dos árabes vestidos así de blanco e igualitos a Bin Laden cagándose a trompadas en frente al Hospital Fernández, uno de ellos con una cadena en la mano;0;0;0
22114;Algunas mujeres se quejan tanto del acoso, pero ahi tienen fotos enseñando y/o sacando el culo ????;1;0;0
22116;jajajaja la portada de depor con flores, ramos y carrillo como jeques árabes;0;0;0
22117;SIIIIII POR FIN EXPULSARON A ESA GÜERA!!! No la tragaba desde el primer día hahahaha #LaAcademia;1;1;0
22118;No son migrantes, no son sin papeles, no son ilegales: ¡¡SON PERSONAS!! https://t.co/MVSBTNiPl6;0;0;0
22119;Juez de EEUU reafirma fallo de que debe reanudarse el DACA https://t.co/4tAA9XlhFD https://t.co/MhGb22ZxwE;0;0;0
22120;Dice la güera que Sayra se me queda viendo y sonríe mucho. Pero pues cómo no, si soy la única buena onda que le calienta sus tortillitas. ??;0;0;0
22121;@LuceroAndraade Nany tú eres bien perra básica;1;1;1
22122;Verga, puta, cállate ya https://t.co/HNdpuMPELr;1;1;1
22123;"""Ya habeis hablado de los atentados de barcelona, del desgraciado de Santi potros, del pp, del psoe, de la inmigración y problemas en el metro, de franco... y yo me pregunto.. """" del marido de @anarosaq pa' cuando??""""????.. ?????? #pdv06a""";0;0;0
22124;Y cuando llega y me destroza él dice: te lo mereces por puta. ?? No dejes de someterme cielo. #enamorada #minovioesgenial https://t.co/6ue18QOg8e;1;1;1
22125;@miccalvente Jajajajaj callateee, en serio? Que hijos de puta;0;0;0
22126;En 1808 4 tipos fueron puteados por delitos que no habían cometido No tardaron en echarse al monte Hoy buscados por Migueletes y Gabachos sobreviven como bandoleros en Sierra de Ronda Si tiene Ud. algún problema y si los encuentra quizá pueda contratarlos #ElEquipoB #FrikismoWeno https://t.co/hBS1w2A7WR;0;0;0
22127;@davidpepi00 Cállate perra que estás igual;1;1;1
22129;heeeeeey güero ???????? https://t.co/UFcgGli3th;0;0;0
22130;Asesoramiento a #INMIGRANTES #BOLIVIANOS  Migraciones Mar del Plata recibe al Consulado de Bolivia   En el marco de una nueva edición de documentación y asesoramiento, el Consulado General del Estado... https://t.co/a4mCgBjk2N;0;0;0
22131;@PrincipeVaron @_Brix__ @Re152005 @Barbijaputa @Yiyefly Coño eso parece un lobo xdios..donde esta el lazo del pelo ehhhh ??????????;0;0;0
22133;-Mamá, mamá, ¿por qué la novia va vestida de blanco? -Porque es el día más feliz de su vida. -¿Y por qué el novio va vestido de negro?;0;0;0
22134;Podría confirmar alguien la prohibición o no en un colegio de Tarrasa de comer bocadillos de jamón, mortadela o chorizo por presiones de los putos moros?;1;0;1
22135;La inteligencia norteamericana advierte de una invasión inminente de 100.000 subsaharianos #ELECCIONESGENERALESYA #ELECCIONESYA #SanchezDimision #SanchezVeteYa  #dedazossánchez #SanchezPresidenteNOelecto  https://t.co/J3K3ve9pql;1;0;1
22136;@__hemerocallis Imbéciles, para NADA normal. Espero estés mejor y que urge normar el acoso callejero.;0;0;0
22137;#arandina #manada que pasa, que esto no es abuso? Nadie habla de los 6 que han abusado de una pobre mujer? https://t.co/0wRlq9PnhQ;0;0;0
22138;Extraño arabe extraño reggaeton extraño la murga extraño todo;0;0;0
22139;A usted le debo un sueño que fue ilusión,  a usted le debo muchos besos por las noches y mi lengua debe un recorrido en la ruta de sus lunares...  a usted le debo mucho, y no pienso quedar en deuda.;0;0;0
22140;Minimo denuncia por acoso sexual e intento de violacion telepatica https://t.co/ToVK3NlOtH;0;0;0
22141;Que sabrán esos Yankis....si #GrandeMarlaska dice que no haay colapso en los centros de acogida de inmigrantes, adelante con ellos.  La inteligencia norteamericana advierte de una invasión inminente de 100.000 subsaharianos - Rambla Libre https://t.co/Gfmjnhr7MY;1;0;0
22143;@DalasReview Uy niño cierra el pico de una puta vez! Ya entendimos que tu eres el bueno de todo y que un poco mas y hasta el gato es malo sabes ¿porque en vez de inventarte una historia que sabes que es mentira porque no dices la verdad? ¿Temes perder seg;0;0;0
22144;Status : silenciando árabes ??;0;0;0
22145;@vico_volkov Tú eres un puto transexual hijo de perra.;0;0;0
22146;@electindiana320 Es mierda licuada de perro, por que tu eres una perra no puede ser tuya. Si waaaa?;1;1;1
22147;@DiarioSUR Que los manden a su puta tierra haber si allí son capaces de rechistar,ya está bien de tantas tonterías coño!;0;0;0
22148;Atención por que ?@sanchezcastejon? no solo quiere acoger a los moromierdas que entran ilegalmente, ahora se quiere traer a toda la familia. La casita, paguita, sanidad, etc, lo vamos a pagar Vd, yo, todos los que lean esto y los que no. #ASCO  https://t.co/7x6TTQq0M8;1;0;1
22149;Miguel por favor cállate de una puta vez;0;0;0
22150;TANIA FECHA DE NACIMIENTO APROXIMADA: JULIO 2016 FECHA DE APERTURA DE ÁLBUM: 05/01/2018 SEXO: HEMBRA PESO: 6'5 KILOS ALTURA A LA CRUZ: 31 CM POSITIVA EN LEISHMANIA 16/01/2018 PADRINOS: DAVID Y LIDIA  CARACTER:... https://t.co/4YXOnafNOk;0;0;0
22151;@pepecardozo249 no te deseaba ningún mal pero necio con los pendejos de @AZaldivar_  @eduardochof19. Entonces que te corran a chingar a tu sudaca madre;1;0;1
22153;@salvameoficial @socialitet5 Sois tan sumamente escoria, para provocar a las personas, para crear audiencia y sabiendo el día que os mandan al basurero,salvame lo ha dejado la gente de ver, no me extraña,yo sabía lo q hacéis para crear audiencia os invent;0;0;0
22154;Vuelvan ahre quiero un novio asi, mi novia es una zorra y estoy enojada asi que quiero uno asi ahr mentira https://t.co/hi5JPVcgs2;1;1;1
22155;En el tren la gente habla gabacho :V;0;0;0
22156;Editar, además de complicado, es lo que hace de algo que merezca la pena o no, porque puedes haber grabado la puta hostia de planos, que si no los montas bien, con un sentido y los maquillas atractivamente, se va a la mierda.;0;0;0
22157;Aqui se oye mucho el término no “romantizar” y creo que estamos haciendo eso con la inmigración, esta llegando un numero particularmente alto,la población no es la usual,estan llegando personas con diferentes necesidades laborales y si ganan 60% menos es por la informalidad https://t.co/5oB1xvTmb6;0;0;0
22158;@inspirationjin Callate perra?????? si no lo quieres apoyar no lo apoyes y ya Ahorrate tus comentarios;0;0;0
22159;#MiraQuienBaila  ya mire puro sudaca..cuando México se volvió sudacalandia. https://t.co/JcvQgiID6n;1;0;0
22160;"""Digamos un suponer, si yo me pongo cerca de la Valla de Ceuta y le tiro piedras o similar a los """"inmigrantes"""" que en su intento de entrar ilegalmente en España agreden a los guardias civiles con distintos ácidos, cal viva, etc. Yo sería impune???""";1;0;1
22161;La solución política: 1º No renovar residencia y expulsar a tantos marroquíes como subsaharianos entren desde Marruecos. No habría nadie en la valla.. 2º Deducir de las ayudas al desarrollo a un país, el coste de la repatriación de sus inmigrantes que lleguen ilegalmente a España https://t.co/xrMwAAVR6N;1;0;0
22162;@TitoHunterLoL A ver también te digo que no es por hacer acoso, que es por violacion y asesinato xddd;0;0;0
22164;VAMOS LA PUTA MADRE FLORENCIA TE LO RE MERECIAS FEDE LA TENES ADENTRO PETIZO PUTO ahre igual si estoy feliz callense;0;0;0
22166;@jotavicio Jajajajaja, yo sé que tú eres la perra pero en está ocasión hablaba de tu hermana.;1;1;1
22167;Puro pinches tequila shots con los güeros ????;0;0;0
22169;@AndreiusArdilla Me flipa?? Me tienes que enseñar a hacer pelo me cago en la puta JAJAJA;0;0;0
22170;@LaailaMontiel Ensuciar a alguien por resentida por así decirlo o algún motivo que no sea acoso , violación o maltrato es una pelotudes tremenda !!! Dejen vivir a la gente que no hizo nada y ensucien al que en verdad se lo merece.;0;0;0
22171;Si no me devuelven el follow LES VOY A METER EL DEDO PULGAR POR EL AGUJERO DEL CULO PEDAZO DE HIJO DE PUTA MERECES MORIR TARADO ahre, IGUAL SI;0;0;0
22172;Dia 2  Estos gabachos cómo pueden vivir sin chilitos serrano en casa ? ????: me siento incompleta;0;0;0
22173;Y ésta canción se la dedico a mi perra (Laika) . Tú eres mi Laiki Mi Laiki , Laiki , Laiki . Mi Laiki , Laiki , Laiki Perra perra perra Lai Lai ' Ahr lo que es estar al pedo. ' :v https://t.co/fN6Mj5tRQt;0;0;0
22174;#ChileParaLosChilenos fuera la escoria inmigrante! @sebastianpinera traidor vende patria;1;0;1
22175;[29/10 14:01] Kundogan: Yo no estoy hablando contigo cállate la puta emoción;0;0;0
22176;Hijo de puta, ojalá te violen en la puta cárcel hasta matarte, mereces sufrir eres un hijo de puta https://t.co/hfrhAS1CmK;0;0;0
22177;@C5N Hija de re mil puta!!!!!!!!!!!! Ya te va llegar lo que te mereces ??????;1;1;1
22178;Y el sapoconcho salvado. Que puta mierda. Para mi se lo merecia mas Miriam #OTGala9 Gracias al de las gafitas verdes se acaban mas chorradas;0;0;0
22179;#OTGala7 ostia puta!! Pedazo de actuación!!! Se esta comiendo a Cepeda... Vamos mireya te lo mereces, es muy grande!!! Menuda pedazo de artista!!! Impresionante ?????? #MireyaSeQueda #OT @17OTriunfo;0;0;0
22180;@Pushsy_Herem @April_Gamer *.* me podes enseñar de como miércoles dibujas tan bien? Enseñame chamaca perra Ahre esta emosho uwu;1;1;1
22181;Policía tramita en Algeciras 400 expedientes al día de inmigrantes indocumentados – Radio La Primerísima (Comunicado de prensa) (blog) https://t.co/ubaetWIyNl;0;0;0
22182;@EAbidalOfficial @elchiringuitotv @jpedrerol En toda la puta boca!! Para q no hableis mas tonterias q sois unos vendehumos!!!;0;0;0
22183;"Nunca confíes en el gordito güero orejon &gt;:(";1;1;1
22184;Hijos de puta! Os merecéis lo peor... Q asco me dais! ???? https://t.co/MOHv2yINgd;0;0;0
22185;@AlejoIgoa @igoaftbau BIAN LA PUTA MADRE TE LO MERECES MAS QUE A NADIE;0;0;0
22186;Te mueres por enseñarle tu polla a NOELIA ¿A qué si ? @NOELIA_EROTIX https://t.co/iRfOsZT1pj;0;0;0
22187;"""He sentido envidia, con que justo, se la """"dado"""" al moromierda. https://t.co/sYr1mmcrvj""";1;0;0
22188;@SoulCarefree ja! en verdad eso crees? tu eres la que no aguantaría hacerme un paizuri sin enamorarte de mi polla;0;0;0
22190;I've just posted on my Blog about: Así fueron los primeros minutos de los 600 subsaharianos en Ceuta tras el salto de la valla https://t.co/C6q7YbGhLB Check it out. https://t.co/d0Eo8KvtLS;0;0;0
22191;la calle es una zorra pero baby tu eres más por eso cuándo llego me vuelvo a enamorar;0;0;0
22192;@pablocasado_ saludando a gente que ha entrado de forma ilegal, indocumentados que vete a saber de dónde llegan, vete a saber si alguno de ellos es un genocida o miembro de algún grupo terrorista, sin control sanitario.... Pero voy a saludarles porque mis complejos y tal... https://t.co/XR7KKTVlLy;1;0;1
22193;Me avergüenzo debser hombre por lo tan hijos de la gran puta que podéis llegar a ser, os merecéis lonpeor del mundo, que os maten lentamente y sufráis hasta moriros. #OJALÁOSMATENATODOS https://t.co/1ixqA6RH9b;0;0;0
22194;@tresaaad Te lo mereces perra asquerosa;1;1;1
22195;Las 'Supernenas' de Tánger: sin velo y con minifalda Tres jóvenes marroquíes luchan contra el acoso sexual https://t.co/oBcJ4foDhE;0;0;0
22196;@doloopelozo Cállate puta. No me doy cuenta, no me da;1;1;1
22197;@soyMelinna_2013 maldita tu eres puta o das el culo gratis o aceptas cesta ticket;1;1;1
22198;Lo peor que puede hacer un país es darle carta abierta a los inmigrantes. Perú se la puso fácil a muchos delincuentes, sin tanto trámite, visas para todos. Más control, más respeto y aceptación para todos.;1;0;1
22200;Aquí podemos ver a un subsahariano (negro) azotando a un turista con la hebilla del cinturón. ¿Que dirían los medios de comunicación si hubiera sido al revés.  https://t.co/hWbdXKgrHn;1;1;1
22201;Mentiras que se le dicen a una mujer: -Te quiero -Eres la unica en mi vida -Estaba con mis amigos -Sigue chupando que yo te aviso;0;0;0
22202;Esta chica es más puta' mi mama ??????;1;1;1
22203;"""VENEZUELA| Solidaridad desde la República Árabe #Siria   El presidente legítimo Bashar Al Asad condenó los hechos.   """"Siria confía en la habilidad del gobierno Venezolano para tratar los asuntos internos en el marco de las instituciones y respetando la Constitución"""" https://t.co/1WE4RDf0lV""";0;0;0
22204;TIENE DENUNCIAS POR ROBO ¿Y LAS DE ACOSO DONDE ESTÁN? TE LO MERECES POR LO MIERDA QUE FUISTE TODA TU PUTA VIDA, NO PUEDO DEJAR DE REÍRME JAJAJAJAJAJAJA;0;0;0
22205;@abdalabucaram Hijo de puta...! 'Espero q me leas' tu eres el q tiene q estar preso rata maldita pronto t llegara la hora..! Espero y te quedes a afrontar tus actos como 'hombresito' si es q lo eres y no sales huyendo hdp..!;0;0;0
22206;Nombre a buena perra hora se le ocurre a mi hermano mayor enseñarle a manejar a mi otro hermano:( adiós mundo cruel;0;0;0
22207;@aaronscoot @Laura99CM @NiDarrak Es que aunque no lo creas responder eso suena a 'no llevas razón cállate la puta boca porque no quiero escuchar una verdad', aunque no sea lo que quieras expresar.;0;0;0
22208;Raoul no se merece estar nominado, se merecia estarlo la semana pasada y hoy en la puta calle, gracias. #OTgala7 #OTDirecto11D;0;0;0
22210;JAJAJAJA te lo mereces, perra https://t.co/c8Eo4ctpWw;1;1;1
22211;Madura colombiana quiere leche en la cara - #TetasPequeñas tetillas, come mi polla, chupar las pollas, comiendosela, chupa la verga, comiendome la polla, chupa, gargantas, chicas https://t.co/t3mPuTiQDs;0;0;0
22212;A esta guarra le gusta enseñar el coño: #morenas #porn #sexooral https://t.co/3hZlUMKkcv;1;1;0
22213;Nuestra compañera Christine trabaja en El Cairo, Egipto, atendiendo a migrantes y refugiados que han presenciado o experimentado violencia, traumas o sufrimiento intenso en su país de origen o durante el viaje. https://t.co/AseBo485o1;0;0;0
22215;Estoy hace 1 hora viendo videos de bailarines árabes y que cosa tan hermosa ????;0;0;0
22216;@VicttoriaBianca Cállate puta que voy a ir ese día y te va a caber;1;1;1
22217;@gabrielboric @patricionavia Puta que te CAGARON 'Y yo creo que tú eres un burgués que se cree revolucionario. Pero a la hora de los qui’hubo, terminas votando por la NM. Ojalá algún día te toque ganarte el sueldo, se siente bien.' ???? Boric al igual que;0;0;0
22219;@Martukkki @mividaconmi @yodominguez Es que la puta libre lucha denuncia la explotación sexual. No tiene nada que ver! Por la explotación laboral en la industria textil vamos a abolir la industria textil? No. Vamos a perseguir la explotación;0;0;0
22220;Todos mis compañeros mandando fotos de las ensaladas y comidas saludables que están cenando y yo mando de las empanadas árabes que clavé ?? ni para eso sirvo jajajajajajsjsjaj;0;0;0
22221;Fui buena con un montón de personas que no se lo merecian, a partir de hoy voy a ser mucho más hija de puta con todos;0;0;0
22222;“Puta que bueno que me enseñaron a tocar la flauta en la primaria, me ha servido un chingo en mi vida” -Nadie nunca en su perra vida;0;0;0
22223;Menudo ostión que se lleva el moromierda. ???? https://t.co/zSNAjjBvPQ;1;1;1
22224;-NO compres a los manteros. -NO pagan impuestos. -SE acercan de forma intimidatoria. -PUEDEN llegar a ser muy violentos. -DESTRUYEN nuestros comercios. -VENDEN productos de mala calidad. -ESTÁN indocumentados en gran parte. -LA deportación es la única salida.;1;0;1
22225;Llegan 900 venezolanos por día al Perú cuantos más tendrán que venir para que ya se ponga coto y fin a esta invasión? Qué ya no es una inmigración,a las autoridades peruanas no les da ni la tos por este tema solo reaccionarán cuando esto se desborde;1;0;0
22226;@bianlandaida_ @DelffiSalinas QUE ZORRA TE MERECES LA MUERTE;1;1;1
22227;@HimeNoSex Con mi verga te enseñaré lo que es ser una puta de verdad sin valor,que solo piense en chupar vergas y beber semen espeso y caliente;1;1;1
22228;""" si no hay chicas mañana saldremos a violar jóvenes de aquí...(hahaha) esto no es un comentario de la """"manada"""" . Es un comentario en un CiE de inmigrantes que han saltado ilegalmente la valla.  Ver este video https://t.co/D4gBiFQeIl https://t.co/YLVsifVEai""";1;0;1
22229;@VeryMadLex Este señor es imbécil de la polla;0;0;0
22230;@MariaFPaternina Tu eres divina y perra también JAJAJAJAJJAAJA;1;1;1
22231;Amo el gabacho ????.;0;0;0
22232;Y despues hablabamos de lo que paso en eeuu...nosotros tambien tenemos nuestro Homeland sudaca.... https://t.co/nWbfQAymDr;0;0;0
22233;@RodrigoReveco Cállate zorra;1;1;1
22234;"""Comentario ESCATOLÓGICO: Si no hay papal del culo, deben abstenerse de acercarse a la valla de Melilla, al menos hasta que los """"lindos negritos visitantes"""" estén ESTREÑIDOS. https://t.co/mpuxy1wXnm""";1;0;0
22235;@abc_es @HiginiaRoig Ya está la niña del exorcista diciendo tonterías. Has visto lo que a hecho la guarra de tú hija.;1;1;0
22236;La Gendarmería fue directo a provocar, son unos hijos de puta. Hay que bajar a este gobierno de mierda;0;0;0
22238;@Camilamelillan callate zorra me amas;1;1;1
22239;@joseantoniokast @TrinidadMaria17 Cállate re concha de tu madre hijo de perra con caca @biobio @Chileokulto @Cooperativa;0;0;0
22240;LOCO LA PUTA MADRE,NO TODO TIENE Q VER CON MI NOVIA ES LA LETRA DE UNA CANCIÓN;0;0;0
22241;"@_BarbaraBlade Para mi una mujer es perra sólo si comete infidelidad; si la chica está soltera ¿qué diablos le impide acostarse con todos los manes del planeta? Un man lo hace y nadie dice nada, ¿quién les da el derecho de juzgar por lo mismo a una mujer?";1;0;0
22242;"""Cuando le decís a un inmigrante que se vaya a su país él/ella piensa """"ojalá pudiera volver a mi país"""".""";0;0;0
22244;Y mientras a los que somos españoles trabajamos y cotizamos nos eternizamos esperando k nos operen y nos kitan medicinas ¡manda cojones! Sánchez da Sanidad gratis a los sin papeles... pero no a los inmigrantes legales  https://t.co/uxwwOPwc50  Enviado desde @updayESP;1;0;0
22246;@PilarBenitoG Cállate perra tú no estuviste ahí;1;1;1
22247;@maitezamora4 Callate zorra si a vos te gusta estar con todos;1;1;1
22248;@RafaelVazquez21 te hice un dibujo pero la verdad me da puta pena enseñarlo xD Es horrible xDDD;0;0;0
22249;LOS ARABES DE AMÉRICA.  La FEF necesitará  $ 5.200.000 (cinco millones doscientos mil dolares) para el pago del Cuerpo Técnico comandado por Hernán Darío Gómez que llega mañana y será presentado a las 11h00. Los cuatro años de contrato hoy se convierten en un grave albur.;0;0;0
22250;(3) la #charla de #Muhammad,se #distingue por el #estilo de los #diálogos, de las #explicaciones, de #aprendizaje, de #discursos en diferentes #aspectos y sus #sentidos que son #familiares ante todos los #árabes y esto a #diferencia de la #metodología del #noble #Corán https://t.co/WL4iWqn2nx;0;0;0
